time,"V(4)","V(8)","V(12)","V(9)"
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.500000e-13,3.121939e-06,4.087316e-06,4.087316e-06,1.931873e-06
5.000000e-13,8.982294e-06,1.110149e-05,1.110149e-05,5.198583e-06
7.500000e-13,1.701620e-05,2.072857e-05,2.072857e-05,9.751721e-06
1.000000e-12,2.557599e-05,3.122086e-05,3.122086e-05,1.486543e-05
1.250000e-12,3.303735e-05,4.048994e-05,4.048994e-05,1.957619e-05
1.500000e-12,3.854676e-05,4.711110e-05,4.711110e-05,2.312606e-05
1.750000e-12,4.212458e-05,5.077524e-05,5.077524e-05,2.521015e-05
2.000000e-12,4.431219e-05,5.214502e-05,5.214502e-05,2.598673e-05
2.250000e-12,4.572998e-05,5.235338e-05,5.235338e-05,2.591664e-05
2.500000e-12,4.681422e-05,5.246178e-05,5.246178e-05,2.554173e-05
2.750000e-12,4.778833e-05,5.311226e-05,5.311226e-05,2.529881e-05
3.000000e-12,4.876304e-05,5.445155e-05,5.445155e-05,2.542218e-05
3.250000e-12,4.982700e-05,5.626820e-05,5.626820e-05,2.593976e-05
3.500000e-12,5.105910e-05,5.821623e-05,5.821623e-05,2.673395e-05
3.750000e-12,5.248387e-05,6.000751e-05,6.000751e-05,2.762652e-05
4.000000e-12,5.403545e-05,6.150942e-05,6.150942e-05,2.845282e-05
4.250000e-12,5.557654e-05,6.274565e-05,6.274565e-05,2.910673e-05
4.500000e-12,5.696722e-05,6.383752e-05,6.383752e-05,2.955409e-05
4.750000e-12,5.813970e-05,6.493193e-05,6.493193e-05,2.982284e-05
5.000000e-12,5.913334e-05,6.614917e-05,6.614917e-05,2.998131e-05
5.250000e-12,5.695148e-05,6.347491e-05,6.347491e-05,2.818217e-05
5.500000e-12,5.193039e-05,5.781989e-05,5.781989e-05,2.505137e-05
5.750000e-12,4.451144e-05,4.911480e-05,4.911480e-05,2.061986e-05
6.000000e-12,3.621828e-05,3.877519e-05,3.877519e-05,1.556452e-05
6.250000e-12,2.862964e-05,2.879266e-05,2.879266e-05,1.079950e-05
6.500000e-12,2.265336e-05,2.079736e-05,2.079736e-05,7.061356e-06
6.750000e-12,1.839453e-05,1.552650e-05,1.552650e-05,4.675975e-06
7.000000e-12,1.546139e-05,1.278875e-05,1.278875e-05,3.544755e-06
7.250000e-12,1.337233e-05,1.178150e-05,1.178150e-05,3.286715e-06
7.500000e-12,1.180197e-05,1.152917e-05,1.152917e-05,3.435097e-06
8.000000e-12,9.675209e-06,1.049860e-05,1.049860e-05,3.556472e-06
8.250000e-12,8.899578e-06,9.236247e-06,9.236247e-06,3.240848e-06
8.500000e-12,8.097286e-06,7.640264e-06,7.640264e-06,2.710104e-06
8.750000e-12,7.124291e-06,5.988351e-06,5.988351e-06,2.074185e-06
9.000000e-12,5.952238e-06,4.527410e-06,4.527410e-06,1.444897e-06
9.250000e-12,4.690596e-06,3.405571e-06,3.405571e-06,9.073842e-07
9.500000e-12,3.529277e-06,2.658422e-06,2.658422e-06,5.120116e-07
9.750000e-12,2.640120e-06,2.231985e-06,2.231985e-06,2.770250e-07
1.000000e-11,2.097351e-06,2.022191e-06,2.022191e-06,1.935340e-07
1.025000e-11,7.865246e-06,7.794339e-06,7.794339e-06,1.039591e-05
1.050000e-11,1.483694e-05,1.431565e-05,1.431565e-05,1.849601e-05
1.075000e-11,2.327377e-05,2.184048e-05,2.184048e-05,2.694442e-05
1.100000e-11,3.116022e-05,2.851745e-05,2.851745e-05,3.426750e-05
1.125000e-11,3.667658e-05,3.282087e-05,3.282087e-05,3.891792e-05
1.150000e-11,3.888734e-05,3.412390e-05,3.412390e-05,4.064642e-05
1.175000e-11,3.771065e-05,3.251864e-05,3.251864e-05,4.014076e-05
1.200000e-11,3.376713e-05,2.858387e-05,2.858387e-05,3.831692e-05
1.225000e-11,2.818143e-05,2.321564e-05,2.321564e-05,3.592526e-05
1.250000e-11,2.228183e-05,1.744977e-05,1.744977e-05,3.348662e-05
1.275000e-11,1.724296e-05,1.225094e-05,1.225094e-05,3.134870e-05
1.300000e-11,1.379680e-05,8.315941e-06,8.315941e-06,2.971941e-05
1.325000e-11,1.210813e-05,5.957663e-06,5.957663e-06,2.866267e-05
1.350000e-11,1.186231e-05,5.104308e-06,5.104308e-06,2.810435e-05
1.375000e-11,1.248263e-05,5.400618e-06,5.400618e-06,2.787982e-05
1.400000e-11,1.338891e-05,6.363262e-06,6.363262e-06,2.781152e-05
1.425000e-11,1.418367e-05,7.533951e-06,7.533951e-06,2.777918e-05
1.450000e-11,1.473991e-05,8.587520e-06,8.587520e-06,2.775088e-05
1.475000e-11,1.517364e-05,9.376815e-06,9.376815e-06,2.776810e-05
1.500000e-11,1.575801e-05,9.919978e-06,9.919978e-06,2.790191e-05
1.525000e-11,1.081669e-05,4.471526e-06,4.471526e-06,1.804115e-05
1.550000e-11,5.114942e-06,-2.070914e-06,-2.070914e-06,1.028148e-05
1.575000e-11,-2.141672e-06,-1.029694e-05,-1.029694e-05,1.884291e-06
1.600000e-11,-9.549688e-06,-1.865291e-05,-1.865291e-05,-5.835438e-06
1.625000e-11,-1.572913e-05,-2.573950e-05,-2.573950e-05,-1.132066e-05
1.650000e-11,-1.980069e-05,-3.076442e-05,-3.076442e-05,-1.418386e-05
1.675000e-11,-2.123830e-05,-3.333130e-05,-3.333130e-05,-1.490813e-05
1.700000e-11,-1.978959e-05,-3.331573e-05,-3.331573e-05,-1.420031e-05
1.725000e-11,-1.548486e-05,-3.090622e-05,-3.090622e-05,-1.264865e-05
1.750000e-11,-8.574579e-06,-2.664567e-05,-2.664567e-05,-1.069237e-05
1.775000e-11,6.854592e-07,-2.135402e-05,-2.135402e-05,-8.686102e-06
1.800000e-11,1.236810e-05,-1.593659e-05,-1.593659e-05,-6.914421e-06
1.825000e-11,2.725278e-05,-1.116288e-05,-1.116288e-05,-5.550436e-06
1.850000e-11,4.718159e-05,-7.508598e-06,-7.508598e-06,-4.620644e-06
1.875000e-11,7.534512e-05,-5.109740e-06,-5.109740e-06,-4.022625e-06
1.900000e-11,1.165490e-04,-3.820815e-06,-3.820815e-06,-3.592226e-06
1.925000e-11,1.773728e-04,-3.332157e-06,-3.332157e-06,-3.182224e-06
1.950000e-11,2.648362e-04,-3.293110e-06,-3.293110e-06,-2.713103e-06
1.975000e-11,3.825001e-04,-3.403285e-06,-3.403285e-06,-2.178718e-06
2.000000e-11,5.320651e-04,-3.458028e-06,-3.458028e-06,-1.615530e-06
2.025000e-11,7.184053e-04,-3.262870e-06,-3.262870e-06,-1.362099e-06
2.050000e-11,9.191187e-04,-4.490996e-06,-4.490996e-06,-2.083205e-06
2.075000e-11,1.020287e-03,-6.004838e-06,-6.004838e-06,-2.976049e-06
2.100000e-11,9.049970e-04,-7.699231e-06,-7.699231e-06,-3.763659e-06
2.125000e-11,6.276826e-04,-9.473540e-06,-9.473540e-06,-4.220810e-06
2.150000e-11,3.021895e-04,-1.125453e-05,-1.125453e-05,-4.220299e-06
2.175000e-11,1.088847e-05,-1.305813e-05,-1.305813e-05,-3.763616e-06
2.200000e-11,-1.945579e-04,-1.485630e-05,-1.485630e-05,-2.881973e-06
2.225000e-11,-2.837590e-04,-1.645900e-05,-1.645900e-05,-1.543480e-06
2.250000e-11,-2.549186e-04,-1.755584e-05,-1.755584e-05,3.366153e-07
2.275000e-11,-1.406494e-04,-1.787449e-05,-1.787449e-05,2.808455e-06
2.300000e-11,1.740048e-06,-1.732767e-05,-1.732767e-05,5.814768e-06
2.325000e-11,1.140968e-04,-1.605564e-05,-1.605564e-05,9.209486e-06
2.350000e-11,1.641306e-04,-1.435636e-05,-1.435636e-05,1.288541e-05
2.375000e-11,1.577603e-04,-1.256001e-05,-1.256001e-05,1.696582e-05
2.400000e-11,1.282778e-04,-1.091883e-05,-1.091883e-05,2.195893e-05
2.425000e-11,1.114456e-04,-9.555272e-06,-9.555272e-06,2.870085e-05
2.450000e-11,1.241749e-04,-8.471462e-06,-8.471462e-06,3.786011e-05
2.475000e-11,1.588232e-04,-7.596243e-06,-7.596243e-06,4.900556e-05
2.500000e-11,1.930992e-04,-6.841105e-06,-6.841105e-06,5.967866e-05
2.525000e-11,2.060409e-04,-6.237911e-06,-6.237911e-06,6.528485e-05
2.550000e-11,1.908669e-04,-4.121431e-06,-4.121431e-06,5.974045e-05
2.575000e-11,1.534976e-04,-1.664736e-06,-1.664736e-06,3.583653e-05
2.600000e-11,1.087529e-04,9.042874e-07,9.042874e-07,-8.797788e-06
2.625000e-11,7.160438e-05,3.301583e-06,3.301583e-06,-6.769717e-05
2.650000e-11,5.105892e-05,5.293833e-06,5.293833e-06,-1.245661e-04
2.675000e-11,4.808350e-05,6.861403e-06,6.861403e-06,-1.587479e-04
2.700000e-11,5.713916e-05,8.132847e-06,8.132847e-06,-1.555821e-04
2.725000e-11,6.974369e-05,9.265098e-06,9.265098e-06,-1.150464e-04
2.750000e-11,7.819197e-05,1.039488e-05,1.039488e-05,-5.259503e-05
2.775000e-11,7.806086e-05,1.162948e-05,1.162948e-05,8.263633e-06
2.800000e-11,6.898479e-05,1.300394e-05,1.300394e-05,4.691468e-05
2.825000e-11,5.392851e-05,1.440047e-05,1.440047e-05,5.403121e-05
2.850000e-11,3.755991e-05,1.550239e-05,1.550239e-05,3.382321e-05
2.875000e-11,2.438675e-05,1.586012e-05,1.586012e-05,2.317183e-07
2.900000e-11,1.723213e-05,1.507821e-05,1.507821e-05,-3.030239e-05
2.925000e-11,1.646696e-05,1.304394e-05,1.304394e-05,-4.592017e-05
2.950000e-11,2.017961e-05,1.007078e-05,1.007078e-05,-4.324020e-05
2.975000e-11,2.514819e-05,6.857068e-06,6.857068e-06,-2.690331e-05
3.000000e-11,2.819565e-05,4.249492e-06,4.249492e-06,-5.845989e-06
3.025000e-11,2.743393e-05,2.947557e-06,2.947557e-06,1.075019e-05
3.050000e-11,2.188588e-05,2.315354e-06,2.315354e-06,1.740736e-05
3.075000e-11,1.456827e-05,3.461252e-06,3.461252e-06,1.673287e-05
3.100000e-11,7.480728e-06,5.173070e-06,5.173070e-06,9.993768e-06
3.125000e-11,2.761925e-06,6.484412e-06,6.484412e-06,1.022720e-06
3.150000e-11,1.579739e-06,6.851436e-06,6.851436e-06,-6.170429e-06
3.175000e-11,3.664283e-06,6.258542e-06,6.258542e-06,-9.326790e-06
3.200000e-11,7.661420e-06,5.228311e-06,5.228311e-06,-8.171292e-06
3.225000e-11,1.187988e-05,4.532717e-06,4.532717e-06,-3.821396e-06
3.250000e-11,1.505897e-05,4.786663e-06,4.786663e-06,1.974174e-06
3.275000e-11,1.684275e-05,6.172169e-06,6.172169e-06,7.528399e-06
3.300000e-11,1.776834e-05,8.395773e-06,8.395773e-06,1.171142e-05
3.325000e-11,1.880967e-05,1.084383e-05,1.084383e-05,1.414257e-05
3.350000e-11,2.078229e-05,1.283660e-05,1.283660e-05,1.507296e-05
3.375000e-11,2.392957e-05,1.387330e-05,1.387330e-05,1.508226e-05
3.400000e-11,2.790900e-05,1.378342e-05,1.378342e-05,1.476732e-05
3.425000e-11,3.211014e-05,1.274267e-05,1.274267e-05,1.454982e-05
3.450000e-11,3.611073e-05,1.116459e-05,1.116459e-05,1.462890e-05
3.475000e-11,4.000232e-05,9.523577e-06,9.523577e-06,1.502710e-05
3.500000e-11,4.448250e-05,8.185274e-06,8.185274e-06,1.565984e-05
3.525000e-11,5.070867e-05,7.266190e-06,7.266190e-06,1.695181e-05
3.550000e-11,6.113368e-05,7.541666e-06,7.541666e-06,1.925088e-05
3.575000e-11,7.632212e-05,7.413302e-06,7.413302e-06,1.940215e-05
3.600000e-11,9.915020e-05,7.132423e-06,7.132423e-06,1.902291e-05
3.625000e-11,1.329610e-04,6.677100e-06,6.677100e-06,1.857906e-05
3.650000e-11,1.823321e-04,5.983775e-06,5.983775e-06,1.787836e-05
3.675000e-11,2.528187e-04,5.041924e-06,5.041924e-06,1.685304e-05
3.700000e-11,3.477466e-04,3.821073e-06,3.821073e-06,1.555677e-05
3.725000e-11,4.674442e-04,2.290417e-06,2.290417e-06,1.403904e-05
3.750000e-11,6.173657e-04,4.801700e-07,4.801700e-07,1.236538e-05
3.775000e-11,8.025920e-04,-1.512600e-06,-1.512600e-06,1.065621e-05
3.800000e-11,9.768620e-04,-3.566890e-06,-3.566890e-06,9.052118e-06
3.825000e-11,1.006519e-03,-5.572605e-06,-5.572605e-06,7.659105e-06
3.850000e-11,8.288913e-04,-7.429857e-06,-7.429857e-06,6.551334e-06
3.875000e-11,5.177046e-04,-9.030365e-06,-9.030365e-06,5.830079e-06
3.900000e-11,1.791944e-04,-1.025281e-05,-1.025281e-05,5.673287e-06
3.925000e-11,-9.897327e-05,-1.098595e-05,-1.098595e-05,6.318460e-06
3.950000e-11,-2.603177e-04,-1.116730e-05,-1.116730e-05,7.978205e-06
3.975000e-11,-2.867830e-04,-1.081245e-05,-1.081245e-05,1.073869e-05
4.000000e-11,-2.023839e-04,-1.001695e-05,-1.001695e-05,1.450338e-05
4.025000e-11,-6.386810e-05,-8.920716e-06,-8.920716e-06,1.903808e-05
4.050000e-11,6.263811e-05,-7.690220e-06,-7.690220e-06,2.412439e-05
4.075000e-11,1.344630e-04,-6.177627e-06,-6.177627e-06,2.958855e-05
4.100000e-11,1.546565e-04,-4.799142e-06,-4.799142e-06,3.535333e-05
4.125000e-11,1.479042e-04,-3.492638e-06,-3.492638e-06,4.202220e-05
4.150000e-11,1.314221e-04,-2.118052e-06,-2.118052e-06,5.035174e-05
4.175000e-11,1.355010e-04,-6.324460e-07,-6.324460e-07,6.043044e-05
4.200000e-11,1.765220e-04,9.137931e-07,9.137931e-07,7.078555e-05
4.225000e-11,2.311067e-04,2.401332e-06,2.401332e-06,7.777145e-05
4.250000e-11,2.587730e-04,3.683255e-06,3.683255e-06,7.565497e-05
4.275000e-11,2.385727e-04,4.637041e-06,4.637041e-06,5.783212e-05
4.300000e-11,1.804375e-04,5.200758e-06,5.200758e-06,1.962689e-05
4.325000e-11,1.113073e-04,5.379579e-06,5.379579e-06,-3.741976e-05
4.350000e-11,5.538704e-05,5.275688e-06,5.275688e-06,-1.022504e-04
4.375000e-11,2.203209e-05,5.128835e-06,5.128835e-06,-1.559362e-04
4.400000e-11,5.663495e-06,5.364571e-06,5.364571e-06,-1.795774e-04
4.425000e-11,-5.271463e-06,6.602788e-06,6.602788e-06,-1.645757e-04
4.450000e-11,-1.860096e-05,9.606855e-06,9.606855e-06,-1.181173e-04
4.475000e-11,-3.482514e-05,1.519759e-05,1.519759e-05,-5.990717e-05
4.500000e-11,-4.989555e-05,2.420924e-05,2.420924e-05,-1.237329e-05
4.525000e-11,-5.986652e-05,3.758375e-05,3.758375e-05,9.659679e-06
4.550000e-11,-6.331635e-05,5.667664e-05,5.667664e-05,4.508742e-06
4.575000e-11,-6.115148e-05,8.341720e-05,8.341720e-05,-1.737232e-05
4.600000e-11,-5.441769e-05,1.218053e-04,1.218053e-04,-3.986061e-05
4.625000e-11,-4.397398e-05,1.774724e-04,1.774724e-04,-5.016632e-05
4.650000e-11,-3.045214e-05,2.569521e-04,2.569521e-04,-4.417253e-05
4.675000e-11,-1.485973e-05,3.639487e-04,3.639487e-04,-2.587447e-05
4.700000e-11,9.744256e-07,5.007545e-04,5.007545e-04,-2.597396e-06
4.725000e-11,1.471007e-05,6.697965e-04,6.697965e-04,1.948272e-05
4.750000e-11,2.442244e-05,8.345903e-04,8.345903e-04,3.681054e-05
4.775000e-11,2.946617e-05,8.617669e-04,8.617669e-04,4.770066e-05
4.800000e-11,3.068516e-05,6.748781e-04,6.748781e-04,5.134750e-05
4.825000e-11,2.990423e-05,4.098550e-04,4.098550e-04,4.757039e-05
4.850000e-11,2.907290e-05,2.232727e-04,2.232727e-04,3.709062e-05
4.875000e-11,2.950605e-05,1.380599e-04,1.380599e-04,2.184648e-05
4.900000e-11,3.149747e-05,9.363403e-05,9.363403e-05,5.113311e-06
4.925000e-11,3.438162e-05,4.411102e-05,4.411102e-05,-8.877782e-06
4.950000e-11,3.696578e-05,-6.439190e-06,-6.439190e-06,-1.622352e-05
4.975000e-11,3.813243e-05,-2.608175e-05,-2.608175e-05,-1.516847e-05
5.000000e-11,3.734330e-05,8.326474e-06,8.326474e-06,-7.156947e-06
5.025000e-11,3.482251e-05,8.854480e-05,8.854480e-05,3.876056e-06
5.050000e-11,3.134985e-05,1.768522e-04,1.768522e-04,1.352353e-05
5.075000e-11,2.800362e-05,2.301212e-04,2.301212e-04,1.852344e-05
5.100000e-11,2.514047e-05,2.263832e-04,2.263832e-04,1.783392e-05
5.125000e-11,2.317273e-05,1.758388e-04,1.758388e-04,1.361973e-05
5.150000e-11,2.196815e-05,1.096843e-04,1.096843e-04,8.302849e-06
5.175000e-11,2.114874e-05,5.983209e-05,5.983209e-05,3.875483e-06
5.200000e-11,2.045410e-05,4.262552e-05,4.262552e-05,1.740863e-06
5.225000e-11,1.985704e-05,5.436564e-05,5.436564e-05,2.441513e-06
5.250000e-11,1.949521e-05,7.828602e-05,7.828602e-05,5.650511e-06
5.275000e-11,1.952677e-05,9.657208e-05,9.657208e-05,1.052240e-05
5.300000e-11,2.001941e-05,9.985886e-05,9.985886e-05,1.618236e-05
5.325000e-11,2.094059e-05,8.992071e-05,8.992071e-05,2.214824e-05
5.350000e-11,2.226536e-05,7.599064e-05,7.599064e-05,2.856168e-05
5.375000e-11,2.409837e-05,6.820221e-05,6.820221e-05,3.605342e-05
5.400000e-11,2.673687e-05,7.202823e-05,7.202823e-05,4.512726e-05
5.425000e-11,3.060398e-05,8.612312e-05,8.612312e-05,5.536181e-05
5.450000e-11,3.610922e-05,1.037625e-04,1.037625e-04,6.484165e-05
5.475000e-11,4.349295e-05,1.163585e-04,1.163585e-04,7.016968e-05
5.500000e-11,5.277655e-05,1.170687e-04,1.170687e-04,6.723307e-05
5.525000e-11,6.389242e-05,1.031521e-04,1.031521e-04,5.256889e-05
5.550000e-11,7.704529e-05,7.672838e-05,7.672838e-05,2.500907e-05
5.575000e-11,9.305543e-05,4.397545e-05,4.397545e-05,-1.254008e-05
5.600000e-11,1.145013e-04,1.387942e-05,1.387942e-05,-5.281689e-05
5.625000e-11,1.454208e-04,-5.422321e-06,-5.422321e-06,-8.683920e-05
5.650000e-11,1.924336e-04,-8.935441e-06,-8.935441e-06,-1.052594e-04
5.675000e-11,2.635001e-04,3.094937e-06,3.094937e-06,-1.026523e-04
5.700000e-11,3.638373e-04,2.499469e-05,2.499469e-05,-8.044509e-05
5.725000e-11,4.969796e-04,4.775585e-05,4.775585e-05,-4.634927e-05
5.750000e-11,6.705970e-04,6.243003e-05,6.243003e-05,-1.108207e-05
5.775000e-11,8.737970e-04,6.335822e-05,6.335822e-05,1.570270e-05
5.800000e-11,1.009656e-03,5.003707e-05,5.003707e-05,2.849573e-05
5.825000e-11,9.430516e-04,2.706595e-05,2.706595e-05,2.706174e-05
5.850000e-11,6.994476e-04,2.287648e-06,2.287648e-06,1.562387e-05
5.875000e-11,3.794547e-04,-1.620492e-05,-1.620492e-05,7.741136e-07
5.900000e-11,7.219639e-05,-2.309425e-05,-2.309425e-05,-1.100016e-05
5.925000e-11,-1.465313e-04,-1.768414e-05,-1.768414e-05,-1.536568e-05
5.950000e-11,-2.342935e-04,-3.806674e-06,-3.806674e-06,-1.120257e-05
5.975000e-11,-1.968277e-04,1.206871e-05,1.206871e-05,-4.608852e-07
6.000000e-11,-7.903073e-05,2.356410e-05,2.356410e-05,1.298989e-05
6.025000e-11,5.741539e-05,2.674338e-05,2.674338e-05,2.499599e-05
6.050000e-11,1.582240e-04,2.121898e-05,2.121898e-05,3.260780e-05
6.075000e-11,1.967999e-04,9.804531e-06,9.804531e-06,3.495253e-05
6.100000e-11,1.794677e-04,-2.995573e-06,-2.995573e-06,3.331755e-05
6.125000e-11,1.331570e-04,-1.270173e-05,-1.270173e-05,3.043277e-05
6.150000e-11,8.947871e-05,-1.667132e-05,-1.667132e-05,2.919162e-05
6.175000e-11,6.914187e-05,-1.467110e-05,-1.467110e-05,3.136807e-05
6.200000e-11,6.943471e-05,-8.540620e-06,-8.540620e-06,3.652058e-05
6.225000e-11,7.676069e-05,-1.201743e-06,-1.201743e-06,4.149274e-05
6.250000e-11,8.082274e-05,4.568697e-06,4.568697e-06,4.079889e-05
6.275000e-11,7.599436e-05,7.090844e-06,7.090844e-06,2.814497e-05
6.300000e-11,6.043736e-05,6.139698e-06,6.139698e-06,-6.626520e-07
6.325000e-11,3.839434e-05,2.700278e-06,2.700278e-06,-4.382716e-05
6.350000e-11,1.998784e-05,-1.648158e-06,-1.648158e-06,-9.122136e-05
6.375000e-11,1.552449e-05,-5.404641e-06,-5.404641e-06,-1.263625e-04
6.400000e-11,2.873398e-05,-7.604889e-06,-7.604889e-06,-1.330996e-04
6.425000e-11,5.430615e-05,-7.956811e-06,-7.956811e-06,-1.041760e-04
6.450000e-11,8.103004e-05,-6.703977e-06,-6.703977e-06,-4.638110e-05
6.475000e-11,9.796253e-05,-4.371063e-06,-4.371063e-06,2.127116e-05
6.500000e-11,9.960146e-05,-1.544828e-06,-1.544828e-06,7.563705e-05
6.525000e-11,8.733685e-05,1.233634e-06,1.233634e-06,9.935769e-05
6.550000e-11,6.724841e-05,3.486545e-06,3.486545e-06,8.751599e-05
6.575000e-11,4.642231e-05,4.800303e-06,4.800303e-06,4.831757e-05
6.600000e-11,3.011126e-05,4.934210e-06,4.934210e-06,-1.594440e-06
6.625000e-11,2.043354e-05,3.761758e-06,3.761758e-06,-4.425552e-05
6.650000e-11,1.670928e-05,1.606003e-06,1.606003e-06,-6.689788e-05
6.675000e-11,1.630497e-05,-7.103616e-07,-7.103616e-07,-6.601236e-05
6.700000e-11,1.586676e-05,-1.707143e-06,-1.707143e-06,-4.745205e-05
6.725000e-11,1.268240e-05,-3.279912e-07,-3.279912e-07,-2.255924e-05
6.750000e-11,5.734360e-06,3.157018e-06,3.157018e-06,-2.322955e-06
6.775000e-11,-3.949042e-06,1.180811e-05,1.180811e-05,7.190583e-06
6.800000e-11,-1.378902e-05,3.513928e-05,3.513928e-05,5.967926e-06
6.825000e-11,-2.080828e-05,5.994910e-05,5.994910e-05,-1.889374e-06
6.850000e-11,-2.294862e-05,5.010468e-05,5.010468e-05,-1.114546e-05
6.875000e-11,-1.994447e-05,1.007883e-05,1.007883e-05,-1.767803e-05
6.900000e-11,-1.333618e-05,-1.625030e-05,-1.625030e-05,-1.944300e-05
6.925000e-11,-5.657813e-06,-8.519404e-06,-8.519404e-06,-1.646608e-05
6.950000e-11,7.314479e-07,1.004002e-05,1.004002e-05,-1.026015e-05
6.975000e-11,4.565394e-06,7.337017e-06,7.337017e-06,-2.945913e-06
7.000000e-11,5.945635e-06,-2.348550e-05,-2.348550e-05,3.567465e-06
7.025000e-11,5.965457e-06,-6.332501e-05,-6.332501e-05,8.004705e-06
7.050000e-11,5.984119e-06,-8.827195e-05,-8.827195e-05,9.752447e-06
7.075000e-11,6.952446e-06,-8.761183e-05,-8.761183e-05,8.803198e-06
7.100000e-11,9.042373e-06,-6.795519e-05,-6.795519e-05,5.768090e-06
7.125000e-11,1.184647e-05,-4.556924e-05,-4.556924e-05,1.642400e-06
7.150000e-11,1.453892e-05,-3.452699e-05,-3.452699e-05,-2.515143e-06
7.175000e-11,1.650119e-05,-3.805248e-05,-3.805248e-05,-5.561067e-06
7.200000e-11,1.756773e-05,-4.823407e-05,-4.823407e-05,-6.937388e-06
7.225000e-11,1.799733e-05,-5.309382e-05,-5.309382e-05,-6.920199e-06
7.250000e-11,1.828678e-05,-4.538895e-05,-4.538895e-05,-6.253796e-06
7.275000e-11,1.890724e-05,-2.677753e-05,-2.677753e-05,-5.698528e-06
7.300000e-11,2.009323e-05,-5.276243e-06,-5.276243e-06,-5.800118e-06
7.325000e-11,2.177754e-05,1.073665e-05,1.073665e-05,-6.865747e-06
7.350000e-11,2.370517e-05,1.719020e-05,1.719020e-05,-9.038292e-06
7.375000e-11,2.562999e-05,1.524084e-05,1.524084e-05,-1.235467e-05
7.400000e-11,2.750395e-05,9.129588e-06,9.129588e-06,-1.667856e-05
7.425000e-11,2.954629e-05,3.162181e-06,3.162181e-06,-2.153183e-05
7.450000e-11,3.220598e-05,-3.041818e-07,-3.041818e-07,-2.603033e-05
7.475000e-11,3.605470e-05,-1.125838e-06,-1.125838e-06,-2.903033e-05
7.500000e-11,4.173798e-05,-3.377317e-07,-3.377317e-07,-2.944711e-05
7.525000e-11,5.006785e-05,1.102661e-06,1.102661e-06,-2.662931e-05
7.550000e-11,6.228642e-05,2.931534e-06,2.931534e-06,-2.063135e-05
7.575000e-11,8.041149e-05,5.408869e-06,5.408869e-06,-1.227299e-05
7.600000e-11,1.075836e-04,8.827500e-06,8.827500e-06,-2.889736e-06
7.625000e-11,1.483091e-04,1.304371e-05,1.304371e-05,6.375062e-06
7.650000e-11,2.087765e-04,1.763061e-05,1.763061e-05,1.513198e-05
7.675000e-11,2.949970e-04,2.186469e-05,2.186469e-05,2.336341e-05
7.700000e-11,4.091584e-04,2.498870e-05,2.498870e-05,3.119737e-05
7.725000e-11,5.531376e-04,2.646869e-05,2.646869e-05,3.837785e-05
7.750000e-11,7.324771e-04,2.612425e-05,2.612425e-05,4.389191e-05
7.775000e-11,9.233885e-04,2.415821e-05,2.415821e-05,4.631108e-05
7.800000e-11,1.007972e-03,2.109956e-05,2.109956e-05,4.460673e-05
7.825000e-11,8.827196e-04,1.767894e-05,1.767894e-05,3.879406e-05
7.850000e-11,6.138813e-04,1.467705e-05,1.467705e-05,3.002390e-05
7.875000e-11,2.984219e-04,1.276640e-05,1.276640e-05,2.020363e-05
7.900000e-11,1.919840e-05,1.233586e-05,1.233586e-05,1.143850e-05
7.925000e-11,-1.609856e-04,1.332112e-05,1.332112e-05,5.498174e-06
7.950000e-11,-2.193629e-04,1.514363e-05,1.514363e-05,3.385760e-06
7.975000e-11,-1.714064e-04,1.686602e-05,1.686602e-05,5.086130e-06
8.000000e-11,-5.760787e-05,1.754801e-05,1.754801e-05,9.602849e-06
8.025000e-11,6.924740e-05,1.663708e-05,1.663708e-05,1.531799e-05
8.050000e-11,1.608806e-04,1.419105e-05,1.419105e-05,2.055949e-05
8.075000e-11,1.932110e-04,1.083198e-05,1.083198e-05,2.416931e-05
8.100000e-11,1.736198e-04,7.475972e-06,7.475972e-06,2.588801e-05
8.125000e-11,1.303705e-04,4.986191e-06,4.986191e-06,2.645629e-05
8.150000e-11,9.385733e-05,3.841423e-06,3.841423e-06,2.736836e-05
8.175000e-11,8.088004e-05,4.043498e-06,4.043498e-06,3.016327e-05
8.200000e-11,9.010189e-05,5.126338e-06,5.126338e-06,3.536364e-05
8.225000e-11,1.085368e-04,6.370181e-06,6.370181e-06,4.153010e-05
8.250000e-11,1.198276e-04,7.106295e-06,7.106295e-06,4.482366e-05
8.275000e-11,1.131729e-04,6.943702e-06,6.943702e-06,3.949752e-05
8.300000e-11,8.908517e-05,5.840101e-06,5.840101e-06,1.971506e-05
8.325000e-11,5.728442e-05,4.029563e-06,4.029563e-06,-1.702965e-05
8.350000e-11,2.963040e-05,1.875271e-06,1.875271e-06,-6.591778e-05
8.375000e-11,1.431897e-05,-2.698718e-07,-2.698718e-07,-1.132785e-04
8.400000e-11,1.371946e-05,-2.136091e-06,-2.136091e-06,-1.404301e-04
8.425000e-11,2.473941e-05,-3.536088e-06,-3.536088e-06,-1.327811e-04
8.450000e-11,4.060350e-05,-4.326547e-06,-4.326547e-06,-8.884623e-05
8.475000e-11,5.359076e-05,-4.387835e-06,-4.387835e-06,-2.268538e-05
8.500000e-11,5.797608e-05,-3.659285e-06,-3.659285e-06,4.218019e-05
