time,"V(1200,0)","V(2200,0)","V(2201,0)","V(2202,0)","V(2203,0)","V(3200,0)","V(3201,0)","V(3202,0)","V(3203,0)","V(4000,0)","V(4001,0)","V(4002,0)","V(4003,0)","V(1002,0)"
7.950000e-10,7.277614e-06,-9.745035e-11,2.087836e-11,2.517043e-11,-6.162652e-11,-5.151288e-10,-9.072874e-11,1.088652e-11,-1.317738e-11,-3.372967e-08,-8.391598e-07,5.747666e-06,2.536162e-10,-1.501527e-09
7.952500e-10,7.239326e-06,-1.679453e-10,2.660372e-11,3.284407e-11,-4.937604e-11,-5.795689e-10,-1.306415e-11,-1.027749e-12,-2.858900e-11,1.186084e-06,-4.418464e-06,7.157654e-06,2.280448e-10,-1.062752e-09
7.955000e-10,7.103864e-06,-2.470160e-10,2.152009e-11,4.342256e-11,-3.174190e-11,-5.607256e-10,4.861291e-11,-6.706239e-12,-4.290287e-11,1.760221e-06,-8.195656e-06,6.521596e-06,1.808003e-10,-4.005358e-10
7.957500e-10,6.915811e-06,-3.102599e-10,7.926903e-13,5.258875e-11,-1.433478e-11,-4.697846e-10,8.131042e-11,-4.703278e-12,-5.234875e-11,1.665787e-06,-1.137467e-05,4.305839e-06,1.219471e-10,1.912570e-10
7.960000e-10,6.720104e-06,-3.330033e-10,-3.752759e-11,5.618897e-11,-1.723501e-12,-3.300360e-10,8.213050e-11,4.285585e-12,-5.429020e-11,1.092023e-06,-1.311951e-05,1.351917e-06,5.982582e-11,5.357530e-10
7.962500e-10,6.558772e-06,-2.970746e-10,-9.155880e-11,5.103387e-11,3.394956e-12,-1.708784e-10,5.788835e-11,1.803888e-11,-4.770247e-11,3.331270e-07,-1.282824e-05,-1.409664e-06,-4.501474e-13,5.969485e-10
7.965000e-10,6.461153e-06,-1.963067e-10,-1.553124e-10,3.528726e-11,4.534227e-13,-2.070457e-11,2.207743e-11,3.372854e-11,-3.327037e-11,-3.294482e-07,-1.037865e-05,-3.243741e-06,-5.633073e-11,4.473847e-10
7.967500e-10,6.434966e-06,-3.938593e-11,-2.191548e-10,8.472108e-12,-9.236308e-12,9.940563e-11,-9.714649e-12,4.880341e-11,-1.314171e-11,-7.139611e-07,-6.233629e-06,-3.802165e-06,-1.057178e-10,2.082426e-10
7.970000e-10,6.465555e-06,1.507289e-10,-2.709915e-10,-2.875229e-11,-2.307241e-11,1.794871e-10,-2.451375e-11,6.156884e-11,9.566779e-12,-7.726355e-07,-1.343863e-06,-3.170703e-06,-1.447014e-10,-8.547894e-12
7.972500e-10,6.521425e-06,3.408156e-10,-2.980826e-10,-7.483813e-11,-3.788228e-11,2.210362e-10,-1.547983e-11,7.133553e-11,3.138606e-11,-5.738823e-07,3.128481e-06,-1.772665e-06,-1.664387e-10,-1.364031e-10
7.975000e-10,6.561457e-06,4.940422e-10,-2.893132e-10,-1.274534e-10,-5.058969e-11,2.339961e-10,1.659555e-11,7.816664e-11,4.911027e-11,-2.506515e-07,6.163835e-06,-1.799060e-07,-1.619555e-10,-1.624868e-10
7.977500e-10,6.545940e-06,5.778601e-10,-2.376330e-10,-1.833731e-10,-5.871231e-11,2.315046e-10,6.399363e-11,8.237285e-11,6.031040e-11,5.961509e-08,7.186612e-06,1.092254e-06,-1.228468e-10,-1.142527e-10
7.980000e-10,6.447256e-06,5.714069e-10,-1.422651e-10,-2.382167e-10,-6.064691e-11,2.242148e-10,1.145253e-10,8.396044e-11,6.367805e-11,2.611572e-07,6.210564e-06,1.735019e-06,-4.505915e-11,-3.598586e-11
7.982500e-10,6.252715e-06,4.707263e-10,-1.019549e-11,-2.862034e-10,-5.576122e-11,2.161157e-10,1.548694e-10,8.222416e-11,5.916638e-11,3.201335e-07,3.789295e-06,1.700690e-06,6.757736e-11,3.293977e-11
7.985000e-10,5.963136e-06,2.905292e-10,1.435513e-10,-3.201588e-10,-4.434454e-11,2.032728e-10,1.738060e-10,7.561135e-11,4.792668e-11,2.588010e-07,8.034759e-07,1.161819e-06,2.014872e-10,7.072493e-11
7.987500e-10,5.594133e-06,6.193731e-11,2.972213e-10,-3.319927e-10,-2.747480e-11,1.759268e-10,1.645376e-10,6.189687e-11,3.206574e-11,1.325029e-07,-1.832717e-06,4.076942e-07,3.341918e-10,7.505524e-11
7.990000e-10,5.176724e-06,-1.734649e-10,4.253279e-10,-3.137696e-10,-6.844937e-12,1.232403e-10,1.256774e-10,3.862875e-11,1.426954e-11,1.907420e-09,-3.444863e-06,-2.743958e-07,4.381440e-10,5.709656e-11
7.992500e-10,4.750315e-06,-3.720870e-10,5.030497e-10,-2.593308e-10,1.543089e-11,3.904371e-11,6.092532e-11,3.751598e-12,-2.645906e-12,-8.876050e-08,-3.765760e-06,-6.904891e-07,4.869271e-10,3.244877e-11
7.995000e-10,4.350268e-06,-4.974801e-10,5.113209e-10,-1.662326e-10,3.702789e-11,-7.348707e-11,-2.218870e-11,-4.370663e-11,-1.618722e-11,-1.217445e-07,-2.954195e-06,-7.797033e-07,4.623609e-10,1.349975e-11
7.997500e-10,3.998423e-06,-5.281157e-10,4.415675e-10,-3.758057e-11,5.564115e-11,-2.000218e-10,-1.139372e-10,-1.029961e-10,-2.456987e-11,-1.039256e-07,-1.476558e-06,-6.009779e-07,3.605676e-10,5.651374e-12
8.000000e-10,3.700296e-06,-4.619747e-10,2.989095e-10,1.167667e-10,6.923253e-11,-3.170609e-10,-2.038851e-10,-1.711547e-10,-2.697749e-11,-5.714875e-08,9.112475e-08,-2.836524e-07,1.950815e-10,7.603818e-12
8.002500e-10,3.446457e-06,-3.168183e-10,1.028183e-10,2.801434e-10,7.627692e-11,-3.974142e-10,-2.819216e-10,-2.427566e-10,-2.365233e-11,-6.297874e-09,1.262828e-06,3.286837e-08,-4.305360e-12,1.424912e-11
8.005000e-10,3.215632e-06,-1.260167e-10,-1.153120e-10,4.305317e-10,7.597612e-11,-4.176938e-10,-3.388003e-10,-3.099900e-10,-1.580341e-11,3.011263e-08,1.776799e-06,2.473863e-07,-1.971881e-10,2.016469e-11
8.007500e-10,2.980076e-06,6.911676e-11,-3.175196e-10,5.435857e-10,6.840034e-11,-3.655930e-10,-3.664051e-10,-3.631503e-10,-5.349732e-12,4.432055e-08,1.631416e-06,3.198858e-07,-3.416333e-10,2.209638e-11
8.010000e-10,2.713290e-06,2.286688e-10,-4.666329e-10,5.968888e-10,5.452106e-11,-2.446579e-10,-3.580793e-10,-3.916175e-10,5.453023e-12,3.865251e-08,1.029619e-06,2.679874e-07,-4.045312e-10,1.972945e-11
8.012500e-10,2.397211e-06,3.229017e-10,-5.340926e-10,5.747134e-10,3.611268e-11,-7.492312e-11,-3.093162e-10,-3.853274e-10,1.443241e-11,2.156467e-08,2.689389e-07,1.450807e-07,-3.704573e-10,1.495488e-11
8.015000e-10,2.024965e-06,3.383615e-10,-5.064214e-10,4.722567e-10,1.552465e-11,1.110214e-10,-2.189092e-10,-3.366468e-10,1.988659e-11,2.770390e-09,-3.749879e-07,1.248329e-08,-2.464639e-10,1.038958e-11
8.017500e-10,1.597898e-06,2.799050e-10,-3.887003e-10,2.982572e-10,-4.647963e-12,2.756054e-10,-9.037685e-11,-2.424179e-10,2.086729e-11,-1.055808e-08,-7.313944e-07,-8.327720e-08,-6.119346e-11,7.991554e-12
8.020000e-10,1.119053e-06,1.682930e-10,-2.040399e-10,7.509451e-11,-2.194449e-11,3.854597e-10,6.678936e-11,-1.057934e-10,1.730815e-11,-1.550748e-08,-7.638405e-07,-1.217429e-07,1.417620e-10,8.330273e-12
8.022500e-10,5.864123e-07,3.413419e-11,1.102294e-11,-1.640408e-10,-3.440440e-11,4.196657e-10,2.366528e-10,6.262412e-11,9.980678e-12,-1.309640e-08,-5.486317e-07,-1.077375e-07,3.146743e-10,1.064465e-11
8.025000e-10,-1.223021e-08,-9.012277e-11,2.142584e-10,-3.806507e-10,-4.085324e-11,3.747850e-10,3.976882e-10,2.448304e-10,2.954149e-13,-6.653276e-09,-2.214235e-07,-6.222061e-08,4.178024e-10,1.346004e-11
8.027500e-10,-7.029370e-07,-1.780196e-10,3.668399e-10,-5.381504e-10,-4.105622e-11,2.653114e-10,5.252555e-10,4.170091e-10,-1.000341e-11,1.197814e-10,8.240692e-08,-1.033778e-08,4.294876e-10,1.536591e-11
8.030000e-10,-1.529156e-06,-2.147690e-10,4.416554e-10,-6.093053e-10,-3.571154e-11,1.195003e-10,5.955530e-10,5.527346e-10,-1.918204e-11,4.606244e-09,2.720148e-07,2.840284e-08,3.513877e-10,1.559286e-11
8.032500e-10,-2.555684e-06,-1.994960e-10,4.288507e-10,-5.821728e-10,-2.628611e-11,-2.816629e-11,5.904244e-10,6.274611e-10,-2.582868e-11,5.881370e-09,3.189401e-07,4.506308e-08,2.073914e-10,1.420053e-11
8.035000e-10,-3.871248e-06,-1.437505e-10,3.373086e-10,-4.630541e-10,-1.472680e-11,-1.457233e-10,5.019923e-10,6.235554e-10,-2.907322e-11,4.512220e-09,2.493721e-07,4.106806e-08,3.657797e-11,1.189108e-11
8.037500e-10,-5.589939e-06,-6.702253e-11,1.917946e-10,-2.755886e-10,-3.104754e-12,-2.112793e-10,3.359150e-10,5.348136e-10,-2.867998e-11,1.875085e-09,1.202262e-07,2.447971e-08,-1.176885e-10,9.609264e-12
8.040000e-10,-7.859312e-06,9.259324e-12,2.658501e-11,-5.602578e-11,6.738453e-12,-2.174435e-10,1.122013e-10,3.692993e-10,-2.500874e-11,-6.109366e-10,-8.478737e-09,5.118319e-09,-2.193564e-10,8.135484e-12
8.042500e-10,-1.088494e-05,6.748574e-11,-1.227501e-10,1.543446e-10,1.347627e-11,-1.716707e-10,-1.370160e-10,1.495421e-10,-1.886823e-11,-2.027665e-09,-9.453770e-08,-9.409555e-09,-2.486907e-10,7.832242e-12
8.045000e-10,-1.497483e-05,9.785444e-11,-2.273411e-10,3.178814e-10,1.646430e-11,-9.276480e-11,-3.726442e-10,-9.037166e-11,-1.130654e-11,-2.147654e-09,-1.225095e-07,-1.566227e-08,-2.062720e-10,8.606909e-12
8.047500e-10,-2.057926e-05,9.970928e-11,-2.708768e-10,4.083656e-10,1.576613e-11,-4.823412e-12,-5.558581e-10,-3.105677e-10,-3.391255e-12,-1.308640e-09,-1.010213e-07,-1.423313e-08,-1.111511e-10,1.005575e-11
8.050000e-10,-2.827453e-05,8.018771e-11,-2.520606e-10,4.160265e-10,1.204518e-11,6.949891e-11,-6.558872e-10,-4.730132e-10,3.972759e-12,-1.152108e-10,-5.267876e-08,-8.234623e-09,5.934060e-12,1.169281e-11
8.052500e-10,-3.868877e-05,5.089975e-11,-1.833338e-10,3.486787e-10,6.357605e-12,1.145277e-10,-6.565683e-10,-5.494094e-10,1.015585e-11,8.692977e-10,-2.187278e-09,-1.370348e-09,1.119829e-10,1.315618e-11
8.055000e-10,-5.219978e-05,2.383825e-11,-8.650141e-11,2.288093e-10,-1.004400e-13,1.245509e-10,-5.600317e-10,-5.275116e-10,1.483563e-11,1.323277e-09,3.270114e-08,3.586779e-09,1.808949e-10,1.431556e-11
8.057500e-10,-6.767708e-05,7.796163e-12,1.337689e-11,8.747413e-11,-6.233109e-12,1.037550e-10,-3.864958e-10,-4.142585e-10,1.795848e-11,1.217324e-09,4.512328e-08,5.491577e-09,1.997764e-10,1.525670e-11
8.060000e-10,-7.999141e-05,6.259169e-12,9.415537e-11,-4.336742e-11,-1.122332e-11,6.353101e-11,-1.700667e-10,-2.347637e-10,1.965606e-11,7.405590e-10,3.808728e-08,4.708203e-09,1.708605e-10,1.616733e-11
8.062500e-10,-7.834070e-05,1.718591e-11,1.413056e-10,-1.381267e-10,-1.461953e-11,1.824873e-11,4.856335e-11,-2.719258e-11,2.014830e-11,1.669574e-10,2.034898e-08,2.477790e-09,1.089512e-10,1.717935e-11
8.065000e-10,-4.250477e-05,3.447554e-11,1.501670e-10,-1.827180e-10,-1.632621e-11,-1.911393e-11,2.308227e-10,1.654180e-10,1.966159e-11,-2.709042e-10,1.564381e-09,1.665221e-10,3.563034e-11,1.822913e-11
8.067500e-10,6.094999e-05,5.044718e-11,1.254962e-10,-1.764527e-10,-1.651723e-11,-4.025502e-11,3.482978e-10,3.045339e-10,1.838045e-11,-4.559513e-10,-1.136376e-08,-1.290791e-09,-2.770433e-11,1.898479e-11
8.070000e-10,2.365947e-04,5.844341e-11,7.879055e-11,-1.305015e-10,-1.550775e-11,-4.299739e-11,3.881850e-10,3.644706e-10,1.643728e-11,-3.963552e-10,-1.582980e-08,-1.606647e-09,-6.579858e-11,1.886726e-11
8.072500e-10,3.725997e-04,5.475488e-11,2.437461e-11,-6.363099e-11,-1.362611e-11,-3.079036e-11,3.549101e-10,3.377119e-10,1.393206e-11,-1.861844e-10,-1.306863e-08,-1.042338e-09,-7.288607e-11,1.716746e-11
8.075000e-10,3.562626e-04,3.938054e-11,-2.457477e-11,3.436727e-12,-1.112123e-11,-1.072708e-11,2.676618e-10,2.359384e-10,1.096618e-11,5.405307e-11,-6.483125e-09,-1.301530e-10,-5.279634e-11,1.324200e-11
8.077500e-10,2.122050e-04,1.556186e-11,-5.903651e-11,5.345796e-11,-8.125994e-12,9.107035e-12,1.546300e-10,8.658686e-11,7.672155e-12,2.290695e-10,2.699200e-10,6.227900e-10,-1.625856e-11,6.753969e-12
8.080000e-10,2.944326e-05,-1.158590e-11,-7.556256e-11,7.652255e-11,-4.678269e-12,2.208108e-11,4.555737e-11,-7.411892e-11,4.225915e-12,2.958799e-10,4.675885e-09,9.301754e-10,2.338301e-11,-2.087170e-12
8.082500e-10,-1.166007e-04,-3.679059e-11,-7.599355e-11,7.151672e-11,-7.835126e-13,2.459626e-11,-3.543426e-11,-2.098608e-10,8.359064e-13,2.636075e-10,5.902471e-09,7.765390e-10,5.452234e-11,-1.234224e-11
8.085000e-10,-1.875341e-04,-5.610641e-11,-6.583185e-11,4.510320e-11,3.508354e-12,1.650150e-11,-7.495670e-11,-2.924651e-10,-2.287181e-12,1.742421e-10,4.558456e-09,3.455254e-10,7.040110e-11,-2.227664e-11
8.087500e-10,-1.782872e-04,-6.774047e-11,-5.193387e-11,8.800003e-12,8.041108e-12,4.499781e-13,-7.227467e-11,-3.077154e-10,-4.969676e-12,7.719616e-11,2.004513e-09,-1.103057e-10,7.024334e-11,-2.946823e-11
8.090000e-10,-1.090862e-04,-7.206914e-11,-4.026082e-11,-2.482190e-11,1.252813e-11,-1.940458e-11,-3.781454e-11,-2.574776e-10,-7.109459e-12,8.962525e-12,-3.919936e-10,-3.907218e-10,5.840214e-11,-3.112353e-11
8.092500e-10,-1.511521e-05,-7.097062e-11,-3.429219e-11,-4.569096e-11,1.657552e-11,-3.885108e-11,1.103566e-11,-1.578798e-10,-8.694032e-12,-1.613872e-11,-1.767948e-09,-4.153729e-10,4.211371e-11,-2.459597e-11
8.095000e-10,6.777665e-05,-6.680149e-11,-3.442802e-11,-4.861907e-11,1.974683e-11,-5.474136e-11,5.547033e-11,-3.429734e-11,-9.795580e-12,-4.096638e-12,-1.926769e-09,-2.261117e-10,2.877894e-11,-8.041905e-12
8.097500e-10,1.163172e-04,-6.141357e-11,-3.838370e-11,-3.403651e-11,2.165133e-11,-6.551599e-11,8.055009e-11,8.535766e-11,-1.054387e-11,2.762093e-11,-1.201143e-09,5.924200e-11,2.367611e-11,1.891234e-11
8.100000e-10,1.253511e-04,-5.554007e-11,-4.231010e-11,-7.111327e-12,2.203067e-11,-7.110307e-11,7.883922e-11,1.772461e-10,-1.108424e-11,6.036579e-11,-1.605457e-10,3.109825e-10,2.871442e-11,5.466647e-11
8.102500e-10,1.043705e-04,-4.871541e-11,-4.221749e-11,2.427744e-11,2.082022e-11,-7.236321e-11,5.159170e-11,2.265086e-10,-1.153239e-11,8.171894e-11,6.791964e-10,4.402085e-10,4.240762e-11,9.548980e-11
8.105000e-10,6.928592e-05,-3.969538e-11,-3.526697e-11,5.199582e-11,1.816851e-11,-7.036667e-11,7.429488e-12,2.294604e-10,-1.193825e-11,8.810330e-11,1.036169e-09,4.230055e-10,6.084222e-11,1.358531e-10
8.107500e-10,3.468495e-05,-2.718169e-11,-2.059730e-11,6.981053e-11,1.441015e-11,-6.578978e-11,-4.085059e-11,1.928642e-10,-1.226850e-11,8.312060e-11,8.986269e-10,2.942904e-10,7.916045e-11,1.692898e-10
8.110000e-10,9.482033e-06,-1.057180e-11,4.699139e-13,7.470479e-11,9.999939e-12,-5.862705e-11,-8.025912e-11,1.308360e-10,-1.241228e-11,7.361842e-11,4.477349e-10,1.213396e-10,9.302690e-11,1.896868e-10
8.112500e-10,-3.790087e-06,9.529497e-12,2.481832e-11,6.712863e-11,5.425307e-12,-4.827683e-11,-1.012052e-10,6.046802e-11,-1.220823e-11,6.575000e-11,-6.925111e-11,-2.804024e-11,9.967513e-11,1.927606e-10
8.115000e-10,-7.269415e-06,3.120481e-11,4.834351e-11,5.028587e-11,1.118454e-12,-3.392392e-11,-9.975693e-11,-2.563677e-12,-1.148626e-11,6.259070e-11,-4.520351e-10,-1.096832e-10,9.835624e-11,1.773707e-10
8.117500e-10,-5.174659e-06,5.155412e-11,6.692860e-11,2.881034e-11,-2.611674e-12,-1.505401e-11,-7.810762e-11,-4.731878e-11,-1.011381e-11,6.378025e-11,-6.076289e-10,-1.127793e-10,9.023794e-11,1.462996e-10
8.120000e-10,-1.545901e-06,6.735363e-11,7.733869e-11,7.295619e-12,-5.614234e-12,8.089150e-12,-4.333497e-11,-6.918922e-11,-8.035674e-12,6.671424e-11,-5.509558e-10,-5.538386e-11,7.795081e-11,1.062192e-10
8.122500e-10,1.034007e-06,7.584567e-11,7.784501e-11,-1.089226e-11,-7.893653e-12,3.425538e-11,-4.999097e-12,-6.966923e-11,-5.298937e-12,6.833580e-11,-3.638200e-10,2.897768e-11,6.501406e-11,6.675044e-11
8.125000e-10,1.712417e-06,7.543449e-11,6.848205e-11,-2.423938e-11,-9.573913e-12,6.122225e-11,2.762281e-11,-5.468574e-11,-2.057464e-12,6.662121e-11,-1.411483e-10,1.065453e-10,5.531044e-11,3.876870e-11
8.127500e-10,9.961507e-07,6.610214e-11,5.093619e-11,-3.306852e-11,-1.084190e-11,8.609835e-11,4.787158e-11,-3.218300e-11,1.444415e-12,6.124135e-11,5.014450e-11,1.545975e-10,5.266779e-11,3.234982e-11
8.130000e-10,-1.557125e-07,4.944507e-11,2.814000e-11,-3.899749e-11,-1.188483e-11,1.058104e-10,5.304088e-11,-9.725124e-12,4.905654e-12,5.335901e-11,1.867656e-10,1.659465e-10,6.050517e-11,5.490086e-11
8.132500e-10,-1.493530e-06,2.833682e-11,3.688882e-12,-4.411164e-11,-1.283653e-11,1.176512e-10,4.449409e-11,7.269053e-12,8.012883e-12,4.487698e-11,2.802793e-10,1.469913e-10,8.146056e-11,1.100340e-10
8.135000e-10,-2.536266e-06,6.316404e-12,-1.879273e-11,-5.013035e-11,-1.374315e-11,1.197645e-10,2.670888e-11,1.633334e-11,1.048719e-11,3.757989e-11,3.548721e-10,1.118074e-10,1.169510e-10,1.975943e-10
8.137500e-10,-1.939931e-06,-1.313907e-11,-3.622402e-11,-5.780237e-11,-1.455346e-11,1.114702e-10,5.665252e-12,1.780210e-11,1.212516e-11,3.253115e-11,4.253573e-10,7.540542e-11,1.667055e-10,3.149862e-10
8.140000e-10,5.499684e-07,-2.728464e-11,-4.649785e-11,-6.666460e-11,-1.513307e-11,9.338096e-11,-1.289155e-11,1.395803e-11,1.282744e-11,2.988732e-11,4.856860e-10,4.866472e-11,2.284135e-10,4.596417e-10
8.142500e-10,3.758001e-06,-3.457712e-11,-4.872186e-11,-7.517957e-11,-1.529677e-11,6.730726e-11,-2.483300e-11,7.875173e-12,1.261053e-11,2.908725e-11,5.114388e-10,3.613264e-11,2.976939e-10,6.322505e-10
8.145000e-10,6.963956e-06,-3.485987e-11,-4.325715e-11,-8.116541e-11,-1.485093e-11,3.598608e-11,-2.836881e-11,2.348662e-12,1.160074e-11,2.924348e-11,4.730645e-10,3.654991e-11,3.685798e-10,8.403185e-10
8.147500e-10,1.070881e-05,-2.925098e-11,-3.156897e-11,-8.237227e-11,-1.363671e-11,2.694158e-12,-2.403441e-11,-8.119035e-13,1.001175e-11,2.953620e-11,3.525663e-10,4.508569e-11,4.346181e-10,1.101778e-09
8.150000e-10,1.553918e-05,-1.978862e-11,-1.592552e-11,-7.704714e-11,-1.156632e-11,-2.918608e-11,-1.408475e-11,-1.019394e-12,8.109976e-12,2.946640e-11,1.558884e-10,5.600889e-11,4.905275e-10,1.448708e-09
8.152500e-10,2.073482e-05,-8.933914e-12,1.002499e-12,-6.436000e-11,-8.646723e-12,-5.658236e-11,-1.571666e-12,1.267209e-12,6.173592e-12,2.891850e-11,-8.413333e-11,6.477996e-11,5.341856e-10,1.931598e-09
8.155000e-10,2.455403e-05,9.507244e-13,1.657829e-11,-4.461774e-11,-4.987883e-12,-7.707719e-11,1.058198e-11,4.965869e-12,4.451854e-12,2.806738e-11,-3.152602e-10,6.906665e-11,5.685873e-10,2.624868e-09
8.157500e-10,2.543008e-05,8.038743e-12,2.860466e-11,-1.925166e-11,-7.956306e-13,-8.914390e-11,2.025755e-11,8.842336e-12,3.131048e-12,2.721118e-11,-4.808501e-10,6.870368e-11,6.033745e-10,3.634235e-09
8.160000e-10,2.284952e-05,1.131480e-11,3.563687e-11,9.388159e-12,3.649020e-12,-9.225528e-11,2.643185e-11,1.186656e-11,2.312570e-12,2.661330e-11,-5.370124e-10,6.495600e-11,6.556126e-10,5.105811e-09
8.162500e-10,1.744922e-05,1.065433e-11,3.715522e-11,3.837074e-11,8.020570e-12,-8.686351e-11,2.908703e-11,1.337343e-11,2.006259e-12,2.640784e-11,-4.662020e-10,5.955089e-11,7.496914e-10,7.235216e-09
8.165000e-10,1.066120e-05,6.717901e-12,3.357364e-11,6.458599e-11,1.198544e-11,-7.426659e-11,2.885236e-11,1.303591e-11,2.140279e-12,2.658221e-11,-2.830426e-10,5.386377e-11,9.165322e-10,1.027263e-08
8.167500e-10,4.282467e-06,7.077866e-13,2.608863e-11,8.514901e-11,1.523967e-11,-5.638993e-11,2.654775e-11,1.072541e-11,2.585609e-12,2.701806e-11,-3.081843e-11,4.846692e-11,1.192676e-09,1.451714e-08
8.170000e-10,5.028880e-08,-5.944581e-12,1.640286e-11,9.776002e-11,1.754354e-11,-3.552017e-11,2.279596e-11,6.360586e-12,3.191378e-12,2.755659e-11,2.300586e-10,4.307314e-11,1.620254e-09,2.029238e-08
8.172500e-10,-8.159661e-07,-1.188688e-11,6.379968e-12,1.009866e-10,1.874967e-11,-1.403077e-11,1.781829e-11,-1.696356e-13,3.825263e-12,2.805657e-11,4.380582e-10,3.678439e-11,2.249232e-09,2.789714e-08
8.175000e-10,1.969442e-06,-1.608817e-11,-2.300867e-12,9.444542e-11,1.882154e-11,5.865338e-12,1.145211e-11,-8.968328e-12,4.412221e-12,2.842740e-11,5.464094e-10,2.850371e-11,3.143607e-09,3.753102e-08
8.177500e-10,7.581462e-06,-1.797647e-11,-8.424983e-12,7.886688e-11,1.784107e-11,2.231116e-11,3.352761e-12,-1.999194e-11,4.965083e-12,2.863537e-11,5.345261e-10,1.737314e-11,4.393241e-09,4.920594e-08
8.180000e-10,1.429389e-05,-1.746087e-11,-1.140794e-11,5.603257e-11,1.600456e-11,3.393732e-11,-6.709573e-12,-3.286849e-11,5.601571e-12,2.869273e-11,4.121068e-10,3.133581e-12,6.132741e-09,6.266727e-08
8.182500e-10,2.003698e-05,-1.485390e-11,-1.132448e-11,2.858341e-11,1.360786e-11,3.993168e-11,-1.856680e-11,-4.675061e-11,6.543852e-12,2.864312e-11,2.151658e-10,-1.365935e-11,8.567954e-09,7.735755e-08
8.185000e-10,2.308798e-05,-1.072927e-11,-8.808167e-12,-2.894861e-13,1.102275e-11,4.005753e-11,-3.147718e-11,-6.027298e-11,8.099044e-12,2.855368e-11,-4.538742e-12,-3.159550e-11,1.200905e-08,9.245486e-08
8.187500e-10,2.262416e-05,-5.757947e-12,-4.855660e-12,-2.724185e-11,8.666937e-12,3.463453e-11,-4.411235e-11,-7.165314e-11,1.062108e-11,2.851790e-11,-1.935270e-10,-4.855271e-11,1.690607e-08,1.070024e-07
8.190000e-10,1.893781e-05,-5.639279e-13,-5.864804e-13,-4.921268e-11,6.970860e-12,2.449319e-11,-5.471435e-11,-7.893228e-11,1.445586e-11,2.866656e-11,-3.101655e-10,-6.200251e-11,2.387817e-08,1.201159e-07
8.192500e-10,1.325763e-05,4.371926e-12,2.987351e-12,-6.383771e-11,6.343917e-12,1.090675e-11,-6.138600e-11,-8.031271e-11,1.987328e-11,2.918000e-11,-3.342264e-10,-6.943480e-11,3.372172e-08,1.312207e-07
8.195000e-10,7.289487e-06,8.747744e-12,5.135797e-12,-6.977301e-11,7.141915e-12,-4.503480e-12,-6.244875e-11,-7.452115e-11,2.699016e-11,3.029413e-11,-2.701823e-10,-6.883208e-11,4.737837e-08,1.402415e-07
8.197500e-10,2.639647e-06,1.242163e-11,5.501739e-12,-6.687090e-11,9.636511e-12,-1.989731e-11,-5.679122e-11,-6.111857e-11,3.568963e-11,3.229434e-11,-1.438175e-10,-5.910642e-11,6.584494e-08,1.476651e-07
8.200000e-10,3.087456e-07,1.535647e-11,4.103265e-12,-5.617220e-11,1.398574e-11,-3.338469e-11,-4.413889e-11,-4.068765e-11,4.554345e-11,3.549465e-11,6.415483e-12,-4.040908e-11,9.001907e-08,1.544245e-07
8.202500e-10,4.633576e-07,1.755324e-11,1.262329e-12,-3.971145e-11,2.020374e-11,-4.323042e-11,-2.519421e-11,-1.485436e-11,5.574591e-11,4.020252e-11,1.405447e-10,-1.423896e-11,1.204974e-07,1.616093e-07
8.205000e-10,2.525732e-06,1.899651e-11,-2.511170e-12,-2.016667e-11,2.812725e-11,-4.807615e-11,-1.622770e-12,1.386796e-11,6.507137e-11,4.667305e-11,2.275132e-10,1.668923e-11,1.573738e-07,1.700768e-07
8.207500e-10,5.462071e-06,1.962768e-11,-6.645690e-12,-4.158337e-13,3.737740e-11,-4.714714e-11,2.411306e-11,4.239004e-11,7.187076e-11,5.505856e-11,2.521574e-10,4.880946e-11,2.001095e-07,1.800946e-07
8.210000e-10,8.149854e-06,1.935103e-11,-1.061530e-11,1.691926e-11,4.731729e-11,-4.040241e-11,4.904900e-11,6.746559e-11,7.412649e-11,6.536192e-11,2.171926e-10,7.824567e-11,2.475538e-07,1.911548e-07
8.212500e-10,9.731825e-06,1.806635e-11,-1.400864e-11,2.985904e-11,5.701021e-11,-2.858846e-11,7.010069e-11,8.615170e-11,6.958724e-11,7.740387e-11,1.402041e-10,1.014357e-10,2.981633e-07,2.020625e-07
8.215000e-10,9.845522e-06,1.571473e-11,-1.655430e-11,3.731530e-11,6.518833e-11,-1.316955e-11,8.448060e-11,9.623898e-11,5.600250e-11,9.081474e-11,4.703667e-11,1.157248e-10,3.504088e-07,2.113077e-07
8.217500e-10,8.645815e-06,1.232117e-11,-1.810938e-11,3.916580e-11,7.024792e-11,3.868824e-12,9.009284e-11,9.658411e-11,3.146888e-11,1.050596e-10,-3.617525e-11,1.198177e-10,4.032823e-07,2.176241e-07
8.220000e-10,6.644102e-06,8.020409e-12,-1.862634e-11,3.615303e-11,7.029249e-11,2.031888e-11,8.585038e-11,8.729194e-11,-5.117420e-12,1.195008e-10,-8.997153e-11,1.140070e-10,4.567571e-07,2.205471e-07
8.222500e-10,4.473648e-06,3.058387e-12,-1.811513e-11,2.964176e-11,6.324896e-11,3.410146e-11,7.186637e-11,6.971584e-11,-5.353590e-11,1.334930e-10,-1.057339e-10,1.001331e-10,5.120412e-07,2.207576e-07
