time,"V(2)","V(22)","V(222)","V(2222)","V(R169)","V(R170)","V(R171)","V(R172)","V(R173)","V(R174)","V(R175)","V(R176)"
3.325000e-11,8.435342e-09,8.533098e-09,8.533098e-09,8.533098e-09,1.086063e-08,1.086063e-08,1.086063e-08,1.086063e-08,1.086063e-08,1.086063e-08,1.086063e-08,1.086063e-08
3.350000e-11,6.856251e-09,7.085375e-09,7.085375e-09,7.085375e-09,1.095237e-08,1.095237e-08,1.095237e-08,1.095237e-08,1.095237e-08,1.095237e-08,1.095237e-08,1.095237e-08
3.375000e-11,5.143669e-09,5.480242e-09,5.480242e-09,5.480242e-09,1.082163e-08,1.082163e-08,1.082163e-08,1.082163e-08,1.082163e-08,1.082163e-08,1.082163e-08,1.082163e-08
3.400000e-11,3.413205e-09,3.828998e-09,3.828998e-09,3.828998e-09,1.046064e-08,1.046064e-08,1.046064e-08,1.046064e-08,1.046064e-08,1.046064e-08,1.046064e-08,1.046064e-08
3.425000e-11,1.765533e-09,2.230362e-09,2.230362e-09,2.230362e-09,9.880493e-09,9.880494e-09,9.880493e-09,9.880494e-09,9.880493e-09,9.880494e-09,9.880493e-09,9.880494e-09
3.450000e-11,2.823641e-10,7.662811e-10,7.662811e-10,7.662811e-10,9.108192e-09,9.108192e-09,9.108192e-09,9.108192e-09,9.108192e-09,9.108192e-09,9.108192e-09,9.108192e-09
3.475000e-11,-9.758213e-10,-5.006130e-10,-5.006130e-10,-5.006130e-10,8.183012e-09,8.183012e-09,8.183012e-09,8.183012e-09,8.183012e-09,8.183012e-09,8.183012e-09,8.183012e-09
3.500000e-11,-1.970393e-09,-1.527997e-09,-1.527997e-09,-1.527997e-09,7.152433e-09,7.152433e-09,7.152433e-09,7.152433e-09,7.152433e-09,7.152433e-09,7.152433e-09,7.152433e-09
3.525000e-11,-2.683739e-09,-2.293459e-09,-2.293459e-09,-2.293459e-09,6.067992e-09,6.067993e-09,6.067992e-09,6.067993e-09,6.067992e-09,6.067993e-09,6.067992e-09,6.067993e-09
3.550000e-11,-3.117258e-09,-2.792936e-09,-2.792936e-09,-2.792936e-09,4.981330e-09,4.981331e-09,4.981330e-09,4.981331e-09,4.981330e-09,4.981331e-09,4.981330e-09,4.981331e-09
3.575000e-11,-3.288474e-09,-3.038274e-09,-3.038274e-09,-3.038274e-09,3.940663e-09,3.940663e-09,3.940663e-09,3.940663e-09,3.940663e-09,3.940663e-09,3.940663e-09,3.940663e-09
3.600000e-11,-3.227588e-09,-3.054179e-09,-3.054179e-09,-3.054179e-09,2.987866e-09,2.987866e-09,2.987866e-09,2.987866e-09,2.987866e-09,2.987866e-09,2.987866e-09,2.987866e-09
3.625000e-11,-2.973778e-09,-2.874855e-09,-2.874855e-09,-2.874855e-09,2.156301e-09,2.156301e-09,2.156301e-09,2.156301e-09,2.156301e-09,2.156301e-09,2.156301e-09,2.156301e-09
3.650000e-11,-2.571508e-09,-2.540570e-09,-2.540570e-09,-2.540570e-09,1.469433e-09,1.469433e-09,1.469433e-09,1.469433e-09,1.469433e-09,1.469433e-09,1.469433e-09,1.469433e-09
3.675000e-11,-2.067084e-09,-2.094392e-09,-2.094392e-09,-2.094392e-09,9.402545e-10,9.402547e-10,9.402545e-10,9.402547e-10,9.402545e-10,9.402547e-10,9.402545e-10,9.402547e-10
3.700000e-11,-1.505638e-09,-1.579256e-09,-1.579256e-09,-1.579256e-09,5.714573e-10,5.714575e-10,5.714573e-10,5.714575e-10,5.714573e-10,5.714575e-10,5.714573e-10,5.714575e-10
3.725000e-11,-9.286487e-10,-1.035497e-09,-1.035497e-09,-1.035497e-09,3.562627e-10,3.562629e-10,3.562627e-10,3.562629e-10,3.562627e-10,3.562629e-10,3.562627e-10,3.562629e-10
3.750000e-11,-3.720799e-10,-4.989207e-10,-4.989207e-10,-4.989207e-10,2.797835e-10,2.797836e-10,2.797835e-10,2.797836e-10,2.797835e-10,2.797836e-10,2.797835e-10,2.797836e-10
3.775000e-11,1.348494e-10,5.489360e-13,5.489322e-13,5.489340e-13,3.207708e-10,3.207709e-10,3.207708e-10,3.207709e-10,3.207708e-10,3.207709e-10,3.207708e-10,3.207709e-10
3.800000e-11,5.702971e-10,4.396648e-10,4.396648e-10,4.396648e-10,4.535907e-10,4.535907e-10,4.535907e-10,4.535907e-10,4.535907e-10,4.535907e-10,4.535907e-10,4.535907e-10
3.825000e-11,9.198849e-10,8.021326e-10,8.021326e-10,8.021326e-10,6.502774e-10,6.502774e-10,6.502774e-10,6.502774e-10,6.502774e-10,6.502774e-10,6.502774e-10,6.502774e-10
3.850000e-11,1.176329e-09,1.078439e-09,1.078439e-09,1.078439e-09,8.825217e-10,8.825216e-10,8.825217e-10,8.825216e-10,8.825216e-10,8.825216e-10,8.825217e-10,8.825216e-10
3.875000e-11,1.338715e-09,1.265318e-09,1.265318e-09,1.265318e-09,1.123473e-09,1.123473e-09,1.123473e-09,1.123473e-09,1.123473e-09,1.123473e-09,1.123473e-09,1.123473e-09
3.900000e-11,1.411520e-09,1.364945e-09,1.364945e-09,1.364945e-09,1.349258e-09,1.349258e-09,1.349258e-09,1.349258e-09,1.349258e-09,1.349258e-09,1.349258e-09,1.349258e-09
3.925000e-11,1.403490e-09,1.383958e-09,1.383958e-09,1.383958e-09,1.540153e-09,1.540153e-09,1.540153e-09,1.540153e-09,1.540153e-09,1.540153e-09,1.540153e-09,1.540153e-09
3.950000e-11,1.326460e-09,1.332389e-09,1.332389e-09,1.332389e-09,1.681360e-09,1.681360e-09,1.681360e-09,1.681360e-09,1.681360e-09,1.681360e-09,1.681360e-09,1.681360e-09
3.975000e-11,1.194198e-09,1.222582e-09,1.222582e-09,1.222582e-09,1.763394e-09,1.763394e-09,1.763394e-09,1.763394e-09,1.763394e-09,1.763394e-09,1.763394e-09,1.763394e-09
4.000000e-11,1.021344e-09,1.068168e-09,1.068168e-09,1.068168e-09,1.782086e-09,1.782086e-09,1.782086e-09,1.782086e-09,1.782086e-09,1.782086e-09,1.782086e-09,1.782086e-09
4.025000e-11,8.224822e-10,8.831362e-10,8.831362e-10,8.831362e-10,1.738249e-09,1.738249e-09,1.738249e-09,1.738249e-09,1.738249e-09,1.738249e-09,1.738249e-09,1.738249e-09
4.050000e-11,6.113710e-10,6.810464e-10,6.810464e-10,6.810464e-10,1.637056e-09,1.637056e-09,1.637056e-09,1.637056e-09,1.637056e-09,1.637056e-09,1.637056e-09,1.637056e-09
4.075000e-11,4.003606e-10,4.743894e-10,4.743894e-10,4.743894e-10,1.487213e-09,1.487213e-09,1.487213e-09,1.487213e-09,1.487213e-09,1.487213e-09,1.487213e-09,1.487213e-09
4.100000e-11,1.999793e-10,2.741127e-10,2.741127e-10,2.741127e-10,1.299990e-09,1.299990e-09,1.299990e-09,1.299990e-09,1.299990e-09,1.299990e-09,1.299990e-09,1.299990e-09
4.125000e-11,1.868902e-11,8.930160e-11,8.930161e-11,8.930160e-11,1.088186e-09,1.088186e-09,1.088186e-09,1.088186e-09,1.088186e-09,1.088186e-09,1.088186e-09,1.088186e-09
4.150000e-11,-1.372130e-10,-7.299444e-11,-7.299444e-11,-7.299444e-11,8.651155e-10,8.651156e-10,8.651155e-10,8.651156e-10,8.651155e-10,8.651156e-10,8.651155e-10,8.651156e-10
4.175000e-11,-2.635678e-10,-2.078076e-10,-2.078076e-10,-2.078076e-10,6.436639e-10,6.436640e-10,6.436639e-10,6.436640e-10,6.436639e-10,6.436640e-10,6.436639e-10,6.436640e-10
4.200000e-11,-3.582300e-10,-3.121899e-10,-3.121899e-10,-3.121899e-10,4.354697e-10,4.354698e-10,4.354697e-10,4.354698e-10,4.354697e-10,4.354698e-10,4.354697e-10,4.354698e-10
4.225000e-11,-4.208685e-10,-3.850665e-10,-3.850665e-10,-3.850665e-10,2.502785e-10,2.502786e-10,2.502785e-10,2.502786e-10,2.502785e-10,2.502786e-10,2.502785e-10,2.502786e-10
4.250000e-11,-4.527170e-10,-4.270250e-10,-4.270250e-10,-4.270250e-10,9.548578e-11,9.548593e-11,9.548578e-11,9.548593e-11,9.548578e-11,9.548593e-11,9.548578e-11,9.548593e-11
4.275000e-11,-4.562956e-10,-4.400609e-10,-4.400609e-10,-4.400610e-10,-2.411714e-11,-2.411699e-11,-2.411714e-11,-2.411699e-11,-2.411714e-11,-2.411699e-11,-2.411714e-11,-2.411699e-11
4.300000e-11,-4.351187e-10,-4.272987e-10,-4.272987e-10,-4.272987e-10,-1.064006e-10,-1.064005e-10,-1.064006e-10,-1.064005e-10,-1.064006e-10,-1.064005e-10,-1.064006e-10,-1.064005e-10
4.325000e-11,-3.934062e-10,-3.927013e-10,-3.927013e-10,-3.927013e-10,-1.517725e-10,-1.517724e-10,-1.517725e-10,-1.517724e-10,-1.517725e-10,-1.517724e-10,-1.517725e-10,-1.517724e-10
4.350000e-11,-3.358064e-10,-3.407845e-10,-3.407845e-10,-3.407845e-10,-1.628991e-10,-1.628990e-10,-1.628991e-10,-1.628990e-10,-1.628991e-10,-1.628990e-10,-1.628991e-10,-1.628990e-10
4.375000e-11,-2.671395e-10,-2.763434e-10,-2.763434e-10,-2.763434e-10,-1.443055e-10,-1.443054e-10,-1.443055e-10,-1.443054e-10,-1.443055e-10,-1.443054e-10,-1.443055e-10,-1.443054e-10
4.400000e-11,-1.921677e-10,-2.042020e-10,-2.042020e-10,-2.042020e-10,-1.018926e-10,-1.018925e-10,-1.018926e-10,-1.018925e-10,-1.018926e-10,-1.018925e-10,-1.018926e-10,-1.018925e-10
4.425000e-11,-1.153953e-10,-1.289901e-10,-1.289901e-10,-1.289901e-10,-4.241225e-11,-4.241220e-11,-4.241225e-11,-4.241220e-11,-4.241225e-11,-4.241220e-11,-4.241225e-11,-4.241220e-11
4.450000e-11,-4.090096e-11,-5.495412e-11,-5.495412e-11,-5.495412e-11,2.706277e-11,2.706279e-11,2.706277e-11,2.706279e-11,2.706277e-11,2.706279e-11,2.706277e-11,2.706279e-11
4.475000e-11,2.779539e-11,1.419667e-11,1.419667e-11,1.419667e-11,9.963642e-11,9.963643e-11,9.963642e-11,9.963643e-11,9.963642e-11,9.963643e-11,9.963642e-11,9.963643e-11
4.500000e-11,8.783083e-11,7.540515e-11,7.540515e-11,7.540515e-11,1.690263e-10,1.690262e-10,1.690263e-10,1.690262e-10,1.690263e-10,1.690262e-10,1.690263e-10,1.690262e-10
4.525000e-11,1.370627e-10,1.263424e-10,1.263424e-10,1.263424e-10,2.299158e-10,2.299158e-10,2.299158e-10,2.299158e-10,2.299158e-10,2.299158e-10,2.299158e-10,2.299158e-10
4.550000e-11,1.740972e-10,1.654449e-10,1.654449e-10,1.654449e-10,2.782073e-10,2.782073e-10,2.782073e-10,2.782073e-10,2.782073e-10,2.782073e-10,2.782073e-10,2.782073e-10
4.575000e-11,1.982843e-10,1.919147e-10,1.919147e-10,1.919147e-10,3.111677e-10,3.111676e-10,3.111677e-10,3.111676e-10,3.111677e-10,3.111676e-10,3.111677e-10,3.111676e-10
4.600000e-11,2.096815e-10,2.056842e-10,2.056842e-10,2.056842e-10,3.274678e-10,3.274677e-10,3.274678e-10,3.274677e-10,3.274678e-10,3.274677e-10,3.274678e-10,3.274677e-10
4.625000e-11,2.089889e-10,2.073507e-10,2.073507e-10,2.073507e-10,3.271235e-10,3.271234e-10,3.271235e-10,3.271234e-10,3.271235e-10,3.271234e-10,3.271235e-10,3.271234e-10
4.650000e-11,1.974600e-10,1.980846e-10,1.980846e-10,1.980846e-10,3.113510e-10,3.113510e-10,3.113510e-10,3.113510e-10,3.113510e-10,3.113510e-10,3.113510e-10,3.113510e-10
4.675000e-11,1.767921e-10,1.795165e-10,1.795165e-10,1.795165e-10,2.823550e-10,2.823549e-10,2.823550e-10,2.823549e-10,2.823550e-10,2.823549e-10,2.823550e-10,2.823549e-10
4.700000e-11,1.490036e-10,1.536110e-10,1.536110e-10,1.536110e-10,2.430705e-10,2.430704e-10,2.430705e-10,2.430704e-10,2.430705e-10,2.430704e-10,2.430705e-10,2.430704e-10
4.725000e-11,1.163033e-10,1.225334e-10,1.225334e-10,1.225334e-10,1.968801e-10,1.968800e-10,1.968801e-10,1.968800e-10,1.968801e-10,1.968800e-10,1.968801e-10,1.968800e-10
4.750000e-11,8.095853e-11,8.851592e-11,8.851592e-11,8.851593e-11,1.473293e-10,1.473293e-10,1.473293e-10,1.473293e-10,1.473293e-10,1.473293e-10,1.473293e-10,1.473293e-10
4.775000e-11,4.516959e-11,5.373123e-11,5.373123e-11,5.373123e-11,9.785833e-11,9.785832e-11,9.785833e-11,9.785832e-11,9.785833e-11,9.785832e-11,9.785833e-11,9.785832e-11
4.800000e-11,1.095578e-11,2.017875e-11,2.017875e-11,2.017875e-11,5.156863e-11,5.156864e-11,5.156863e-11,5.156864e-11,5.156863e-11,5.156864e-11,5.156863e-11,5.156864e-11
4.825000e-11,-1.994058e-11,-1.041044e-11,-1.041043e-11,-1.041043e-11,1.103652e-11,1.103654e-11,1.103652e-11,1.103654e-11,1.103652e-11,1.103654e-11,1.103652e-11,1.103654e-11
4.850000e-11,-4.612837e-11,-3.664623e-11,-3.664624e-11,-3.664624e-11,-2.181757e-11,-2.181753e-11,-2.181757e-11,-2.181753e-11,-2.181757e-11,-2.181753e-11,-2.181757e-11,-2.181753e-11
4.875000e-11,-6.661664e-11,-5.752717e-11,-5.752717e-11,-5.752717e-11,-4.580021e-11,-4.580016e-11,-4.580021e-11,-4.580016e-11,-4.580021e-11,-4.580016e-11,-4.580021e-11,-4.580016e-11
4.900000e-11,-8.083724e-11,-7.246172e-11,-7.246172e-11,-7.246172e-11,-6.045731e-11,-6.045725e-11,-6.045731e-11,-6.045725e-11,-6.045731e-11,-6.045725e-11,-6.045731e-11,-6.045725e-11
4.925000e-11,-8.864110e-11,-8.126409e-11,-8.126409e-11,-8.126409e-11,-6.603224e-11,-6.603218e-11,-6.603224e-11,-6.603218e-11,-6.603224e-11,-6.603218e-11,-6.603224e-11,-6.603218e-11
4.950000e-11,-9.027004e-11,-8.412650e-11,-8.412650e-11,-8.412650e-11,-6.337810e-11,-6.337803e-11,-6.337810e-11,-6.337803e-11,-6.337810e-11,-6.337803e-11,-6.337810e-11,-6.337803e-11
4.975000e-11,-8.630736e-11,-8.157112e-11,-8.157112e-11,-8.157112e-11,-5.383463e-11,-5.383456e-11,-5.383463e-11,-5.383456e-11,-5.383463e-11,-5.383456e-11,-5.383463e-11,-5.383456e-11
5.000000e-11,-7.761169e-11,-7.438646e-11,-7.438646e-11,-7.438646e-11,-3.908211e-11,-3.908204e-11,-3.908211e-11,-3.908204e-11,-3.908211e-11,-3.908204e-11,-3.908211e-11,-3.908204e-11
5.025000e-11,-6.523915e-11,-6.355301e-11,-6.355301e-11,-6.355301e-11,-2.098491e-11,-2.098485e-11,-2.098491e-11,-2.098485e-11,-2.098491e-11,-2.098485e-11,-2.098491e-11,-2.098485e-11
5.050000e-11,-5.035990e-11,-5.016386e-11,-5.016386e-11,-5.016385e-11,-1.437137e-12,-1.437089e-12,-1.437137e-12,-1.437089e-12,-1.437137e-12,-1.437089e-12,-1.437137e-12,-1.437089e-12
5.075000e-11,-3.417444e-11,-3.534554e-11,-3.534554e-11,-3.534555e-11,1.777869e-11,1.777873e-11,1.777869e-11,1.777873e-11,1.777869e-11,1.777873e-11,1.777869e-11,1.777873e-11
5.100000e-11,-1.783539e-11,-2.018434e-11,-2.018434e-11,-2.018434e-11,3.511078e-11,3.511080e-11,3.511078e-11,3.511080e-11,3.511078e-11,3.511080e-11,3.511078e-11,3.511080e-11
5.125000e-11,-2.379212e-12,-5.662147e-12,-5.662147e-12,-5.662148e-12,4.932831e-11,4.932832e-11,4.932831e-11,4.932832e-11,4.932831e-11,4.932832e-11,4.932831e-11,4.932832e-11
5.150000e-11,1.132835e-11,7.394641e-12,7.394639e-12,7.394642e-12,5.957907e-11,5.957907e-11,5.957907e-11,5.957907e-11,5.957907e-11,5.957907e-11,5.957907e-11,5.957907e-11
5.175000e-11,2.263053e-11,1.835102e-11,1.835102e-11,1.835102e-11,6.541310e-11,6.541309e-11,6.541310e-11,6.541309e-11,6.541310e-11,6.541309e-11,6.541310e-11,6.541309e-11
5.200000e-11,3.110051e-11,2.678306e-11,2.678306e-11,2.678306e-11,6.677398e-11,6.677395e-11,6.677397e-11,6.677395e-11,6.677397e-11,6.677395e-11,6.677398e-11,6.677395e-11
5.225000e-11,3.654496e-11,3.248164e-11,3.248164e-11,3.248164e-11,6.396141e-11,6.396138e-11,6.396141e-11,6.396138e-11,6.396141e-11,6.396138e-11,6.396141e-11,6.396138e-11
5.250000e-11,3.899154e-11,3.544137e-11,3.544137e-11,3.544137e-11,5.757079e-11,5.757075e-11,5.757079e-11,5.757076e-11,5.757079e-11,5.757075e-11,5.757079e-11,5.757075e-11
5.275000e-11,3.866274e-11,3.583700e-11,3.583700e-11,3.583700e-11,4.841629e-11,4.841625e-11,4.841629e-11,4.841625e-11,4.841629e-11,4.841625e-11,4.841630e-11,4.841625e-11
5.300000e-11,3.593896e-11,3.399017e-11,3.399017e-11,3.399017e-11,3.744507e-11,3.744503e-11,3.744507e-11,3.744503e-11,3.744507e-11,3.744503e-11,3.744507e-11,3.744503e-11
5.325000e-11,3.131463e-11,3.032973e-11,3.032973e-11,3.032973e-11,2.564984e-11,2.564979e-11,2.564984e-11,2.564979e-11,2.564984e-11,2.564979e-11,2.564984e-11,2.564979e-11
5.350000e-11,2.535094e-11,2.534916e-11,2.534916e-11,2.534916e-11,1.398670e-11,1.398666e-11,1.398670e-11,1.398666e-11,1.398670e-11,1.398666e-11,1.398670e-11,1.398666e-11
5.375000e-11,1.862901e-11,1.956434e-11,1.956434e-11,1.956434e-11,3.304014e-12,3.303980e-12,3.304014e-12,3.303980e-12,3.304014e-12,3.303980e-12,3.304015e-12,3.303980e-12
5.400000e-11,1.170679e-11,1.347474e-11,1.347474e-11,1.347474e-11,-5.713319e-12,-5.713347e-12,-5.713320e-12,-5.713347e-12,-5.713319e-12,-5.713347e-12,-5.713319e-12,-5.713347e-12
5.425000e-11,5.082344e-12,7.530269e-12,7.530270e-12,7.530273e-12,-1.258125e-11,-1.258127e-11,-1.258125e-11,-1.258127e-11,-1.258125e-11,-1.258127e-11,-1.258125e-11,-1.258127e-11
5.450000e-11,-8.343603e-13,2.105905e-12,2.105901e-12,2.105898e-12,-1.703456e-11,-1.703457e-11,-1.703456e-11,-1.703457e-11,-1.703456e-11,-1.703457e-11,-1.703456e-11,-1.703457e-11
5.475000e-11,-5.739944e-12,-2.515276e-12,-2.515271e-12,-2.515270e-12,-1.902581e-11,-1.902581e-11,-1.902581e-11,-1.902581e-11,-1.902581e-11,-1.902581e-11,-1.902581e-11,-1.902581e-11
5.500000e-11,-9.446227e-12,-6.150030e-12,-6.150034e-12,-6.150033e-12,-1.870726e-11,-1.870725e-11,-1.870725e-11,-1.870725e-11,-1.870725e-11,-1.870725e-11,-1.870725e-11,-1.870725e-11
5.525000e-11,-1.187917e-11,-8.714545e-12,-8.714542e-12,-8.714545e-12,-1.639861e-11,-1.639860e-11,-1.639861e-11,-1.639860e-11,-1.639861e-11,-1.639860e-11,-1.639861e-11,-1.639860e-11
5.550000e-11,-1.306929e-11,-1.021646e-11,-1.021646e-11,-1.021646e-11,-1.254473e-11,-1.254471e-11,-1.254473e-11,-1.254471e-11,-1.254473e-11,-1.254471e-11,-1.254473e-11,-1.254471e-11
5.575000e-11,-1.313546e-11,-1.074106e-11,-1.074106e-11,-1.074106e-11,-7.667324e-12,-7.667296e-12,-7.667324e-12,-7.667296e-12,-7.667324e-12,-7.667296e-12,-7.667324e-12,-7.667296e-12
5.600000e-11,-1.226372e-11,-1.043313e-11,-1.043313e-11,-1.043313e-11,-2.315227e-12,-2.315195e-12,-2.315227e-12,-2.315195e-12,-2.315227e-12,-2.315195e-12,-2.315227e-12,-2.315195e-12
5.625000e-11,-1.068356e-11,-9.476713e-12,-9.476711e-12,-9.476712e-12,2.982701e-12,2.982734e-12,2.982701e-12,2.982734e-12,2.982701e-12,2.982734e-12,2.982701e-12,2.982735e-12
5.650000e-11,-8.643725e-12,-8.074342e-12,-8.074340e-12,-8.074340e-12,7.758571e-12,7.758605e-12,7.758572e-12,7.758605e-12,7.758571e-12,7.758605e-12,7.758571e-12,7.758605e-12
5.675000e-11,-6.389558e-12,-6.427711e-12,-6.427711e-12,-6.427713e-12,1.163759e-11,1.163763e-11,1.163759e-11,1.163763e-11,1.163759e-11,1.163763e-11,1.163759e-11,1.163763e-11
5.700000e-11,-4.143449e-12,-4.721040e-12,-4.721039e-12,-4.721040e-12,1.435959e-11,1.435962e-11,1.435959e-11,1.435962e-11,1.435959e-11,1.435962e-11,1.435959e-11,1.435962e-11
5.725000e-11,-2.089706e-12,-3.108217e-12,-3.108220e-12,-3.108218e-12,1.578914e-11,1.578916e-11,1.578914e-11,1.578916e-11,1.578914e-11,1.578916e-11,1.578914e-11,1.578916e-11
5.750000e-11,-3.645230e-13,-1.704366e-12,-1.704363e-12,-1.704364e-12,1.591456e-11,1.591457e-11,1.591456e-11,1.591457e-11,1.591456e-11,1.591457e-11,1.591456e-11,1.591457e-11
5.775000e-11,9.486760e-13,-5.819211e-13,-5.819231e-13,-5.819235e-13,1.483688e-11,1.483689e-11,1.483688e-11,1.483689e-11,1.483688e-11,1.483689e-11,1.483688e-11,1.483689e-11
5.800000e-11,1.818810e-12,2.289037e-13,2.289037e-13,2.289058e-13,1.275060e-11,1.275060e-11,1.275060e-11,1.275060e-11,1.275060e-11,1.275060e-11,1.275060e-11,1.275060e-11
5.825000e-11,2.262139e-12,7.359237e-13,7.359246e-13,7.359208e-13,9.918436e-12,9.918433e-12,9.918436e-12,9.918433e-12,9.918436e-12,9.918433e-12,9.918436e-12,9.918433e-12
5.850000e-11,2.333786e-12,9.778508e-13,9.778519e-13,9.778564e-13,6.642923e-12,6.642914e-12,6.642923e-12,6.642914e-12,6.642923e-12,6.642914e-12,6.642923e-12,6.642914e-12
5.875000e-11,2.116796e-12,1.015196e-12,1.015198e-12,1.015196e-12,3.237185e-12,3.237171e-12,3.237185e-12,3.237171e-12,3.237185e-12,3.237171e-12,3.237185e-12,3.237171e-12
5.900000e-11,1.709977e-12,9.203147e-13,9.203125e-13,9.203115e-13,-2.434863e-15,-2.453607e-15,-2.434972e-15,-2.453716e-15,-2.435082e-15,-2.453716e-15,-2.435082e-15,-2.453387e-15
5.925000e-11,1.215882e-12,7.675718e-13,7.675709e-13,7.675711e-13,-2.819903e-12,-2.819925e-12,-2.819904e-12,-2.819925e-12,-2.819904e-12,-2.819925e-12,-2.819904e-12,-2.819925e-12
5.950000e-11,7.297606e-13,6.245637e-13,6.245626e-13,6.245657e-13,-5.017544e-12,-5.017568e-12,-5.017544e-12,-5.017568e-12,-5.017544e-12,-5.017568e-12,-5.017544e-12,-5.017568e-12
5.975000e-11,3.305777e-13,5.451102e-13,5.451135e-13,5.451093e-13,-6.467612e-12,-6.467636e-12,-6.467612e-12,-6.467636e-12,-6.467612e-12,-6.467636e-12,-6.467612e-12,-6.467636e-12
6.000000e-11,7.464734e-14,5.644527e-13,5.644501e-13,5.644515e-13,-7.116995e-12,-7.117018e-12,-7.116995e-12,-7.117018e-12,-7.116995e-12,-7.117018e-12,-7.116996e-12,-7.117018e-12
6.025000e-11,-7.905494e-15,6.969874e-13,6.969888e-13,6.969874e-13,-6.985254e-12,-6.985274e-12,-6.985254e-12,-6.985274e-12,-6.985254e-12,-6.985274e-12,-6.985254e-12,-6.985274e-12
6.050000e-11,8.643264e-14,9.364176e-13,9.364183e-13,9.364198e-13,-6.156734e-12,-6.156751e-12,-6.156734e-12,-6.156751e-12,-6.156734e-12,-6.156751e-12,-6.156734e-12,-6.156752e-12
6.075000e-11,3.367036e-13,1.258152e-12,1.258150e-12,1.258150e-12,-4.767924e-12,-4.767937e-12,-4.767924e-12,-4.767937e-12,-4.767924e-12,-4.767937e-12,-4.767924e-12,-4.767936e-12
6.100000e-11,7.020324e-13,1.623483e-12,1.623484e-12,1.623485e-12,-2.991502e-12,-2.991511e-12,-2.991502e-12,-2.991511e-12,-2.991502e-12,-2.991511e-12,-2.991502e-12,-2.991511e-12
6.125000e-11,1.127702e-12,1.985008e-12,1.985007e-12,1.985006e-12,-1.018699e-12,-1.018703e-12,-1.018699e-12,-1.018703e-12,-1.018699e-12,-1.018702e-12,-1.018699e-12,-1.018702e-12
6.150000e-11,1.552259e-12,2.292616e-12,2.292617e-12,2.292617e-12,9.584324e-13,9.584340e-13,9.584327e-13,9.584338e-13,9.584324e-13,9.584341e-13,9.584322e-13,9.584339e-13
6.175000e-11,1.914688e-12,2.499496e-12,2.499496e-12,2.499497e-12,2.763336e-12,2.763342e-12,2.763336e-12,2.763342e-12,2.763336e-12,2.763341e-12,2.763336e-12,2.763342e-12
6.200000e-11,2.161170e-12,2.567467e-12,2.567469e-12,2.567469e-12,4.248627e-12,4.248637e-12,4.248627e-12,4.248637e-12,4.248627e-12,4.248637e-12,4.248627e-12,4.248637e-12
6.225000e-11,2.250620e-12,2.471221e-12,2.471220e-12,2.471222e-12,5.306198e-12,5.306211e-12,5.306198e-12,5.306211e-12,5.306197e-12,5.306211e-12,5.306198e-12,5.306210e-12
6.250000e-11,2.158694e-12,2.201109e-12,2.201109e-12,2.201109e-12,5.873198e-12,5.873213e-12,5.873198e-12,5.873213e-12,5.873197e-12,5.873213e-12,5.873198e-12,5.873213e-12
6.275000e-11,1.879949e-12,1.764259e-12,1.764257e-12,1.764254e-12,5.933737e-12,5.933754e-12,5.933737e-12,5.933753e-12,5.933737e-12,5.933754e-12,5.933737e-12,5.933754e-12
6.300000e-11,1.428001e-12,1.183997e-12,1.184000e-12,1.184000e-12,5.516507e-12,5.516524e-12,5.516507e-12,5.516524e-12,5.516507e-12,5.516524e-12,5.516507e-12,5.516524e-12
6.325000e-11,8.339000e-13,4.977627e-13,4.977619e-13,4.977640e-13,4.688852e-12,4.688869e-12,4.688852e-12,4.688869e-12,4.688852e-12,4.688869e-12,4.688852e-12,4.688869e-12
6.350000e-11,1.428415e-13,-2.463416e-13,-2.463414e-13,-2.463424e-13,3.548075e-12,3.548090e-12,3.548075e-12,3.548091e-12,3.548075e-12,3.548090e-12,3.548075e-12,3.548090e-12
6.375000e-11,-5.902551e-13,-9.938842e-13,-9.938841e-13,-9.938840e-13,2.210909e-12,2.210922e-12,2.210909e-12,2.210922e-12,2.210909e-12,2.210922e-12,2.210909e-12,2.210922e-12
6.400000e-11,-1.306039e-12,-1.688926e-12,-1.688925e-12,-1.688927e-12,8.021992e-13,8.022095e-13,8.021994e-13,8.022093e-13,8.021992e-13,8.022095e-13,8.021994e-13,8.022093e-13
6.425000e-11,-1.946125e-12,-2.278918e-12,-2.278921e-12,-2.278917e-12,-5.562155e-13,-5.562087e-13,-5.562153e-13,-5.562084e-13,-5.562157e-13,-5.562085e-13,-5.562153e-13,-5.562085e-13
6.450000e-11,-2.458320e-12,-2.719180e-12,-2.719181e-12,-2.719181e-12,-1.755506e-12,-1.755502e-12,-1.755505e-12,-1.755502e-12,-1.755505e-12,-1.755502e-12,-1.755505e-12,-1.755502e-12
6.475000e-11,-2.801111e-12,-2.976625e-12,-2.976622e-12,-2.976625e-12,-2.707992e-12,-2.707992e-12,-2.707992e-12,-2.707992e-12,-2.707992e-12,-2.707992e-12,-2.707992e-12,-2.707992e-12
6.500000e-11,-2.947050e-12,-3.032372e-12,-3.032376e-12,-3.032373e-12,-3.352899e-12,-3.352902e-12,-3.352899e-12,-3.352902e-12,-3.352899e-12,-3.352902e-12,-3.352899e-12,-3.352902e-12
