time,"I(RX1)","I(RX2)","I(RIN)","I(LQ2|XI0)","I(LQ2|XI1)","I(LQ2|XI2)","I(LQ2|XI3)","I(LQ2|XI4)","I(LQ2|XI8)","I(LOUT)"
2.242200e-09,-7.865447e-04,-1.974734e-04,5.006450e-06,7.514575e-05,8.900686e-06,2.289062e-06,1.645252e-05,6.381645e-05,6.209341e-05,1.777698e-05
2.242400e-09,-7.877710e-04,-1.925267e-04,5.010119e-06,7.494266e-05,8.903759e-06,2.348960e-06,1.694518e-05,6.400252e-05,6.226208e-05,1.781093e-05
2.242600e-09,-7.889663e-04,-1.875729e-04,5.012072e-06,7.467257e-05,8.872357e-06,2.402403e-06,1.741776e-05,6.421550e-05,6.246028e-05,1.785041e-05
2.242800e-09,-7.901304e-04,-1.826123e-04,5.012114e-06,7.437957e-05,8.818225e-06,2.444717e-06,1.781632e-05,6.443523e-05,6.267035e-05,1.789048e-05
2.243000e-09,-7.912634e-04,-1.776452e-04,5.010343e-06,7.410877e-05,8.756160e-06,2.472232e-06,1.809286e-05,6.463988e-05,6.287187e-05,1.792585e-05
2.243200e-09,-7.923651e-04,-1.726715e-04,5.007112e-06,7.389965e-05,8.701817e-06,2.482425e-06,1.820842e-05,6.480805e-05,6.304358e-05,1.795142e-05
2.243400e-09,-7.934355e-04,-1.676914e-04,5.002960e-06,7.378078e-05,8.669445e-06,2.473992e-06,1.813576e-05,6.492100e-05,6.316550e-05,1.796282e-05
2.243600e-09,-7.944746e-04,-1.627047e-04,4.998530e-06,7.376629e-05,8.669876e-06,2.446832e-06,1.786142e-05,6.496467e-05,6.322120e-05,1.795693e-05
2.243800e-09,-7.954823e-04,-1.577113e-04,4.994471e-06,7.385465e-05,8.709054e-06,2.401972e-06,1.738701e-05,6.493122e-05,6.319977e-05,1.793217e-05
2.244000e-09,-7.964587e-04,-1.527112e-04,4.991348e-06,7.402959e-05,8.787295e-06,2.341450e-06,1.672966e-05,6.481994e-05,6.309718e-05,1.788877e-05
2.244200e-09,-7.974036e-04,-1.477045e-04,4.989573e-06,7.426308e-05,8.899367e-06,2.268178e-06,1.592143e-05,6.463739e-05,6.291700e-05,1.782872e-05
2.244400e-09,-7.983170e-04,-1.426913e-04,4.989344e-06,7.451982e-05,9.035367e-06,2.185795e-06,1.500749e-05,6.439681e-05,6.267028e-05,1.775554e-05
2.244600e-09,-7.991989e-04,-1.376717e-04,4.990628e-06,7.476267e-05,9.182238e-06,2.098520e-06,1.404313e-05,6.411672e-05,6.237459e-05,1.767393e-05
2.244800e-09,-8.000492e-04,-1.326463e-04,4.993172e-06,7.495815e-05,9.325708e-06,2.010991e-06,1.308948e-05,6.381926e-05,6.205241e-05,1.758930e-05
2.245000e-09,-8.008680e-04,-1.276153e-04,4.996546e-06,7.508120e-05,9.452351e-06,1.928074e-06,1.220840e-05,6.352805e-05,6.172907e-05,1.750724e-05
2.245200e-09,-8.016551e-04,-1.225792e-04,5.000214e-06,7.511856e-05,9.551501e-06,1.854623e-06,1.145678e-05,6.326613e-05,6.143044e-05,1.743303e-05
2.245400e-09,-8.024105e-04,-1.175384e-04,5.003625e-06,7.507018e-05,9.616727e-06,1.795169e-06,1.088106e-05,6.305402e-05,6.118059e-05,1.737116e-05
2.245600e-09,-8.031343e-04,-1.124931e-04,5.006290e-06,7.494856e-05,9.646707e-06,1.753554e-06,1.051238e-05,6.290798e-05,6.099969e-05,1.732502e-05
2.245800e-09,-8.038264e-04,-1.074436e-04,5.007859e-06,7.477627e-05,9.645366e-06,1.732528e-06,1.036320e-05,6.283873e-05,6.090213e-05,1.729659e-05
2.246000e-09,-8.044867e-04,-1.023901e-04,5.008163e-06,7.458208e-05,9.621291e-06,1.733360e-06,1.042569e-05,6.285051e-05,6.089522e-05,1.728631e-05
2.246200e-09,-8.051153e-04,-9.733262e-05,5.007224e-06,7.439641e-05,9.586507e-06,1.755532e-06,1.067226e-05,6.294070e-05,6.097829e-05,1.729303e-05
2.246400e-09,-8.057121e-04,-9.227135e-05,5.005244e-06,7.424686e-05,9.554791e-06,1.796576e-06,1.105823e-05,6.309988e-05,6.114250e-05,1.731411e-05
2.246600e-09,-8.062771e-04,-8.720654e-05,5.002560e-06,7.415443e-05,9.539755e-06,1.852127e-06,1.152626e-05,6.331245e-05,6.137130e-05,1.734552e-05
2.246800e-09,-8.068103e-04,-8.213847e-05,4.999591e-06,7.413090e-05,9.552970e-06,1.916212e-06,1.201229e-05,6.355778e-05,6.164163e-05,1.738224e-05
2.247000e-09,-8.073116e-04,-7.706753e-05,4.996771e-06,7.417766e-05,9.602379e-06,1.981778e-06,1.245211e-05,6.381195e-05,6.192581e-05,1.741863e-05
2.247200e-09,-8.077811e-04,-7.199401e-05,4.994493e-06,7.428606e-05,9.691217e-06,2.041412e-06,1.278791e-05,6.404981e-05,6.219407e-05,1.744896e-05
2.247400e-09,-8.082186e-04,-6.691814e-05,4.993053e-06,7.443916e-05,9.817581e-06,2.088159e-06,1.297407e-05,6.424741e-05,6.241753e-05,1.746798e-05
2.247600e-09,-8.086243e-04,-6.183999e-05,4.992613e-06,7.461451e-05,9.974713e-06,2.116353e-06,1.298173e-05,6.438435e-05,6.257122e-05,1.747148e-05
2.247800e-09,-8.089981e-04,-5.675948e-05,4.993184e-06,7.478767e-05,1.015193e-05,2.122321e-06,1.280160e-05,6.444602e-05,6.263690e-05,1.745681e-05
2.248000e-09,-8.093399e-04,-5.167649e-05,4.994632e-06,7.493578e-05,1.033606e-05,2.104880e-06,1.244483e-05,6.442517e-05,6.260524e-05,1.742314e-05
2.248200e-09,-8.096497e-04,-4.659093e-05,4.996701e-06,7.504078e-05,1.051326e-05,2.065539e-06,1.194182e-05,6.432286e-05,6.247702e-05,1.737165e-05
2.248400e-09,-8.099276e-04,-4.150288e-05,4.999060e-06,7.509182e-05,1.067081e-05,2.008379e-06,1.133901e-05,6.414847e-05,6.226322e-05,1.730541e-05
2.248600e-09,-8.101735e-04,-3.641257e-05,5.001352e-06,7.508639e-05,1.079881e-05,1.939604e-06,1.069372e-05,6.391878e-05,6.198392e-05,1.722902e-05
2.248800e-09,-8.103874e-04,-3.132042e-05,5.003253e-06,7.503024e-05,1.089148e-05,1.866828e-06,1.006765e-05,6.365637e-05,6.166622e-05,1.714816e-05
2.249000e-09,-8.105694e-04,-2.622690e-05,5.004512e-06,7.493602e-05,1.094789e-05,1.798173e-06,9.519661e-06,6.338729e-05,6.134137e-05,1.706892e-05
2.249200e-09,-8.107193e-04,-2.113248e-05,5.004991e-06,7.482108e-05,1.097207e-05,1.741285e-06,9.098687e-06,6.313846e-05,6.104156e-05,1.699715e-05
2.249400e-09,-8.108372e-04,-1.603749e-05,5.004669e-06,7.470463e-05,1.097248e-05,1.702411e-06,8.837837e-06,6.293501e-05,6.079656e-05,1.693784e-05
2.249600e-09,-8.109231e-04,-1.094215e-05,5.003643e-06,7.460490e-05,1.096097e-05,1.685632e-06,8.750424e-06,6.279770e-05,6.063074e-05,1.689460e-05
2.249800e-09,-8.109770e-04,-5.846557e-06,5.002101e-06,7.453664e-05,1.095123e-05,1.692364e-06,8.828552e-06,6.274082e-05,6.056046e-05,1.686923e-05
2.250000e-09,-8.109989e-04,-7.507959e-07,5.000291e-06,7.450926e-05,1.095711e-05,1.721193e-06,9.044461e-06,6.277060e-05,6.059235e-05,1.686153e-05
2.250200e-09,-8.109888e-04,4.345001e-06,4.998483e-06,7.452588e-05,1.099089e-05,1.768072e-06,9.354461e-06,6.288442e-05,6.072232e-05,1.686925e-05
2.250400e-09,-8.109466e-04,9.440597e-06,4.996927e-06,7.458336e-05,1.106174e-05,1.826851e-06,9.704893e-06,6.307074e-05,6.093569e-05,1.688830e-05
2.250600e-09,-8.108725e-04,1.453567e-05,4.995818e-06,7.467313e-05,1.117465e-05,1.890085e-06,1.003929e-05,6.331008e-05,6.120837e-05,1.691309e-05
2.250800e-09,-8.107663e-04,1.962990e-05,4.995278e-06,7.478280e-05,1.132985e-05,1.950012e-06,1.030574e-05,6.357681e-05,6.150914e-05,1.693711e-05
2.251000e-09,-8.106281e-04,2.472301e-05,4.995338e-06,7.489816e-05,1.152283e-05,1.999567e-06,1.046340e-05,6.384182e-05,6.180292e-05,1.695365e-05
2.251200e-09,-8.104579e-04,2.981487e-05,4.995941e-06,7.500538e-05,1.174498e-05,2.033299e-06,1.048744e-05,6.407573e-05,6.205468e-05,1.695662e-05
2.251400e-09,-8.102557e-04,3.490548e-05,4.996958e-06,7.509286e-05,1.198468e-05,2.048064e-06,1.037175e-05,6.425233e-05,6.223366e-05,1.694135e-05
2.251600e-09,-8.100216e-04,3.999490e-05,4.998208e-06,7.515282e-05,1.222882e-05,2.043399e-06,1.012913e-05,6.435187e-05,6.231720e-05,1.690528e-05
2.251800e-09,-8.097554e-04,4.508314e-05,4.999492e-06,7.518206e-05,1.246434e-05,2.021528e-06,9.789015e-06,6.436357e-05,6.229380e-05,1.684837e-05
2.252000e-09,-8.094573e-04,5.017010e-05,5.000623e-06,7.518205e-05,1.267982e-05,1.986988e-06,9.393036e-06,6.428715e-05,6.216468e-05,1.677324e-05
2.252200e-09,-8.091272e-04,5.525550e-05,5.001451e-06,7.515834e-05,1.286682e-05,1.945943e-06,8.988920e-06,6.413289e-05,6.194381e-05,1.668493e-05
2.252400e-09,-8.087653e-04,6.033897e-05,5.001884e-06,7.511938e-05,1.302078e-05,1.905271e-06,8.623670e-06,6.392048e-05,6.165623e-05,1.659024e-05
2.252600e-09,-8.083713e-04,6.542006e-05,5.001897e-06,7.507505e-05,1.314148e-05,1.871566e-06,8.336927e-06,6.367657e-05,6.133497e-05,1.649690e-05
2.252800e-09,-8.079455e-04,7.049839e-05,5.001527e-06,7.503507e-05,1.323302e-05,1.850198e-06,8.155525e-06,6.343144e-05,6.101699e-05,1.641250e-05
2.253000e-09,-8.074877e-04,7.557369e-05,5.000864e-06,7.500759e-05,1.330323e-05,1.844566e-06,8.090070e-06,6.321537e-05,6.073881e-05,1.634350e-05
2.253200e-09,-8.069981e-04,8.064579e-05,5.000032e-06,7.499819e-05,1.336275e-05,1.855667e-06,8.134027e-06,6.305493e-05,6.053210e-05,1.629432e-05
2.253400e-09,-8.064766e-04,8.571457e-05,4.999167e-06,7.500933e-05,1.342376e-05,1.882039e-06,8.265434e-06,6.296987e-05,6.042007e-05,1.626671e-05
2.253600e-09,-8.059233e-04,9.077991e-05,4.998397e-06,7.504025e-05,1.349868e-05,1.920077e-06,8.450901e-06,6.297075e-05,6.041467e-05,1.625945e-05
2.253800e-09,-8.053381e-04,9.584160e-05,4.997819e-06,7.508755e-05,1.359875e-05,1.964687e-06,8.651210e-06,6.305772e-05,6.051518e-05,1.626839e-05
2.254000e-09,-8.047211e-04,1.008994e-04,4.997492e-06,7.514589e-05,1.373293e-05,2.010156e-06,8.827572e-06,6.322050e-05,6.070813e-05,1.628689e-05
2.254200e-09,-8.040724e-04,1.059531e-04,4.997428e-06,7.520912e-05,1.390699e-05,2.051103e-06,8.947539e-06,6.343964e-05,6.096874e-05,1.630657e-05
2.254400e-09,-8.033919e-04,1.110024e-04,4.997595e-06,7.527133e-05,1.412310e-05,2.083348e-06,8.989641e-06,6.368897e-05,6.126375e-05,1.631831e-05
2.254600e-09,-8.026797e-04,1.160471e-04,4.997929e-06,7.532773e-05,1.437978e-05,2.104569e-06,8.946094e-06,6.393890e-05,6.155542e-05,1.631344e-05
2.254800e-09,-8.019359e-04,1.210873e-04,4.998343e-06,7.537540e-05,1.467227e-05,2.114626e-06,8.823230e-06,6.416032e-05,6.180629e-05,1.628487e-05
2.255000e-09,-8.011604e-04,1.261228e-04,4.998748e-06,7.541348e-05,1.499328e-05,2.115505e-06,8.639695e-06,6.432850e-05,6.198403e-05,1.622815e-05
2.255200e-09,-8.003533e-04,1.311537e-04,4.999063e-06,7.544316e-05,1.533396e-05,2.110903e-06,8.422769e-06,6.442640e-05,6.206583e-05,1.614217e-05
2.255400e-09,-7.995146e-04,1.361796e-04,4.999233e-06,7.546723e-05,1.568492e-05,2.105520e-06,8.203466e-06,6.444696e-05,6.204139e-05,1.602942e-05
2.255600e-09,-7.986443e-04,1.412004e-04,4.999235e-06,7.548941e-05,1.603730e-05,2.104185e-06,8.011242e-06,6.439384e-05,6.191429e-05,1.589581e-05
2.255800e-09,-7.977425e-04,1.462158e-04,4.999076e-06,7.551360e-05,1.638370e-05,2.110983e-06,7.869196e-06,6.428078e-05,6.170133e-05,1.574995e-05
2.256000e-09,-7.968093e-04,1.512254e-04,4.998794e-06,7.554313e-05,1.671879e-05,2.128524e-06,7.790563e-06,6.412932e-05,6.143010e-05,1.560202e-05
2.256200e-09,-7.958445e-04,1.562290e-04,4.998447e-06,7.558020e-05,1.703976e-05,2.157492e-06,7.777051e-06,6.396564e-05,6.113507e-05,1.546245e-05
2.256400e-09,-7.948483e-04,1.612263e-04,4.998101e-06,7.562551e-05,1.734641e-05,2.196551e-06,7.819243e-06,6.381671e-05,6.085295e-05,1.534051e-05
2.256600e-09,-7.938207e-04,1.662171e-04,4.997820e-06,7.567824e-05,1.764101e-05,2.242628e-06,7.898923e-06,6.370654e-05,6.061787e-05,1.524305e-05
2.256800e-09,-7.927618e-04,1.712014e-04,4.997650e-06,7.573624e-05,1.792788e-05,2.291515e-06,7.992832e-06,6.365294e-05,6.045719e-05,1.517355e-05
2.257000e-09,-7.916715e-04,1.761788e-04,4.997617e-06,7.579655e-05,1.821292e-05,2.338676e-06,8.077105e-06,6.366524e-05,6.038819e-05,1.513164e-05
2.257200e-09,-7.905499e-04,1.811492e-04,4.997718e-06,7.585595e-05,1.850297e-05,2.380119e-06,8.131588e-06,6.374329e-05,6.041619e-05,1.511307e-05
2.257400e-09,-7.893972e-04,1.861123e-04,4.997925e-06,7.591163e-05,1.880523e-05,2.413164e-06,8.143222e-06,6.387770e-05,6.053413e-05,1.511020e-05
2.257600e-09,-7.882133e-04,1.910679e-04,4.998190e-06,7.596170e-05,1.912667e-05,2.436963e-06,8.107961e-06,6.405154e-05,6.072367e-05,1.511293e-05
2.257800e-09,-7.869983e-04,1.960158e-04,4.998452e-06,7.600564e-05,1.947361e-05,2.452686e-06,8.030916e-06,6.424296e-05,6.095774e-05,1.510993e-05
2.258000e-09,-7.857522e-04,2.009560e-04,4.998649e-06,7.604437e-05,1.985145e-05,2.463327e-06,7.924813e-06,6.442852e-05,6.120410e-05,1.509008e-05
2.258200e-09,-7.844752e-04,2.058882e-04,4.998728e-06,7.608021e-05,2.026449e-05,2.473174e-06,7.807126e-06,6.458685e-05,6.142965e-05,1.504382e-05
2.258400e-09,-7.831672e-04,2.108124e-04,4.998652e-06,7.611651e-05,2.071595e-05,2.487044e-06,7.696469e-06,6.470175e-05,6.160482e-05,1.496435e-05
2.258600e-09,-7.818284e-04,2.157282e-04,4.998411e-06,7.615719e-05,2.120807e-05,2.509422e-06,7.608990e-06,6.476466e-05,6.170737e-05,1.484842e-05
2.258800e-09,-7.804586e-04,2.206356e-04,4.998016e-06,7.620611e-05,2.174230e-05,2.543679e-06,7.555413e-06,6.477575e-05,6.172525e-05,1.469655e-05
2.259000e-09,-7.790581e-04,2.255342e-04,4.997502e-06,7.626656e-05,2.231954e-05,2.591497e-06,7.539299e-06,6.474373e-05,6.165784e-05,1.451286e-05
2.259200e-09,-7.776268e-04,2.304238e-04,4.996921e-06,7.634075e-05,2.294037e-05,2.652635e-06,7.556795e-06,6.468432e-05,6.151561e-05,1.430426e-05
2.259400e-09,-7.761648e-04,2.353043e-04,4.996332e-06,7.642955e-05,2.360520e-05,2.725046e-06,7.597856e-06,6.461767e-05,6.131821e-05,1.407939e-05
2.259600e-09,-7.746721e-04,2.401754e-04,4.995792e-06,7.653242e-05,2.431454e-05,2.805351e-06,7.648643e-06,6.456524e-05,6.109144e-05,1.384736e-05
2.259800e-09,-7.731488e-04,2.450370e-04,4.995349e-06,7.664755e-05,2.506901e-05,2.889550e-06,7.694567e-06,6.454655e-05,6.086351e-05,1.361640e-05
2.260000e-09,-7.715949e-04,2.498890e-04,4.995032e-06,7.677224e-05,2.586950e-05,2.973844e-06,7.723333e-06,6.457638e-05,6.066133e-05,1.339282e-05
2.260200e-09,-7.700106e-04,2.547311e-04,4.994850e-06,7.690333e-05,2.671719e-05,3.055396e-06,7.727376e-06,6.466270e-05,6.050710e-05,1.318017e-05
2.260400e-09,-7.683958e-04,2.595631e-04,4.994788e-06,7.703777e-05,2.761357e-05,3.132900e-06,7.705206e-06,6.480572e-05,6.041586e-05,1.297891e-05
2.260600e-09,-7.667507e-04,2.643849e-04,4.994812e-06,7.717312e-05,2.856046e-05,3.206826e-06,7.661432e-06,6.499806e-05,6.039403e-05,1.278639e-05
2.260800e-09,-7.650753e-04,2.691962e-04,4.994874e-06,7.730792e-05,2.955999e-05,3.279322e-06,7.605504e-06,6.522607e-05,6.043908e-05,1.259738e-05
2.261000e-09,-7.633697e-04,2.739968e-04,4.994921e-06,7.744198e-05,3.061461e-05,3.353773e-06,7.549478e-06,6.547196e-05,6.054036e-05,1.240479e-05
2.261200e-09,-7.616340e-04,2.787866e-04,4.994902e-06,7.757635e-05,3.172699e-05,3.434134e-06,7.505311e-06,6.571665e-05,6.068081e-05,1.220072e-05
2.261400e-09,-7.598683e-04,2.835653e-04,4.994776e-06,7.771317e-05,3.289995e-05,3.524148e-06,7.482261e-06,6.594259e-05,6.083937e-05,1.197750e-05
2.261600e-09,-7.580727e-04,2.883327e-04,4.994520e-06,7.785535e-05,3.413631e-05,3.626632e-06,7.484948e-06,6.613646e-05,6.099378e-05,1.172864e-05
2.261800e-09,-7.562471e-04,2.930886e-04,4.994131e-06,7.800610e-05,3.543866e-05,3.742945e-06,7.512459e-06,6.629104e-05,6.112333e-05,1.144955e-05
2.262000e-09,-7.543917e-04,2.978329e-04,4.993625e-06,7.816844e-05,3.680902e-05,3.872768e-06,7.558680e-06,6.640616e-05,6.121131e-05,1.113797e-05
2.262200e-09,-7.525066e-04,3.025653e-04,4.993038e-06,7.834476e-05,3.824842e-05,4.014206e-06,7.613741e-06,6.648856e-05,6.124686e-05,1.079399e-05
2.262400e-09,-7.505917e-04,3.072857e-04,4.992416e-06,7.853641e-05,3.975632e-05,4.164202e-06,7.666245e-06,6.655068e-05,6.122592e-05,1.041973e-05
2.262600e-09,-7.486471e-04,3.119939e-04,4.991814e-06,7.874348e-05,4.132993e-05,4.319146e-06,7.705793e-06,6.660866e-05,6.115131e-05,1.001879e-05
2.262800e-09,-7.466730e-04,3.166898e-04,4.991286e-06,7.896475e-05,4.296342e-05,4.475551e-06,7.725260e-06,6.667995e-05,6.103193e-05,9.595578e-06
2.263000e-09,-7.446694e-04,3.213733e-04,4.990880e-06,7.919768e-05,4.464713e-05,4.630641e-06,7.722329e-06,6.678073e-05,6.088131e-05,9.154552e-06
2.263200e-09,-7.426363e-04,3.260443e-04,4.990636e-06,7.943869e-05,4.636670e-05,4.782718e-06,7.699969e-06,6.692369e-05,6.071571e-05,8.699713e-06
2.263400e-09,-7.405739e-04,3.307026e-04,4.990580e-06,7.968332e-05,4.810249e-05,4.931214e-06,7.665760e-06,6.711636e-05,6.055203e-05,8.234242e-06
2.263600e-09,-7.384822e-04,3.353483e-04,4.990726e-06,7.992662e-05,4.982927e-05,5.076432e-06,7.630224e-06,6.736019e-05,6.040590e-05,7.760468e-06
2.263800e-09,-7.363614e-04,3.399812e-04,4.991080e-06,8.016332e-05,5.151638e-05,5.219017e-06,7.604513e-06,6.765048e-05,6.028998e-05,7.280131e-06
2.264000e-09,-7.342115e-04,3.446012e-04,4.991637e-06,8.038812e-05,5.312870e-05,5.359287e-06,7.597966e-06,6.797703e-05,6.021280e-05,6.794920e-06
2.264200e-09,-7.320326e-04,3.492082e-04,4.992390e-06,8.059583e-05,5.462844e-05,5.496592e-06,7.616029e-06,6.832548e-05,6.017806e-05,6.307181e-06
2.264400e-09,-7.298248e-04,3.538019e-04,4.993325e-06,8.078155e-05,5.597773e-05,5.628862e-06,7.659005e-06,6.867903e-05,6.018450e-05,5.820670e-06
2.264600e-09,-7.275883e-04,3.583822e-04,4.994425e-06,8.094072e-05,5.714204e-05,5.752487e-06,7.721868e-06,6.902029e-05,6.022626e-05,5.341173e-06
2.264800e-09,-7.253231e-04,3.629489e-04,4.995668e-06,8.106938e-05,5.809382e-05,5.862603e-06,7.795183e-06,6.933313e-05,6.029369e-05,4.876829e-06
2.265000e-09,-7.230293e-04,3.675017e-04,4.997019e-06,8.116432e-05,5.881612e-05,5.953751e-06,7.866928e-06,6.960410e-05,6.037449e-05,4.437985e-06
2.265200e-09,-7.207069e-04,3.720402e-04,4.998434e-06,8.122344e-05,5.930532e-05,6.020837e-06,7.924831e-06,6.982342e-05,6.045513e-05,4.036531e-06
2.265400e-09,-7.183562e-04,3.765641e-04,4.999852e-06,8.124608e-05,5.957267e-05,6.060190e-06,7.958744e-06,6.998544e-05,6.052232e-05,3.684711e-06
2.265600e-09,-7.159771e-04,3.810731e-04,5.001198e-06,8.123334e-05,5.964425e-05,6.070517e-06,7.962557e-06,7.008855e-05,6.056441e-05,3.393576e-06
2.265800e-09,-7.135698e-04,3.855667e-04,5.002387e-06,8.118840e-05,5.955930e-05,6.053545e-06,7.935295e-06,7.013479e-05,6.057269e-05,3.171324e-06
2.266000e-09,-7.111343e-04,3.900446e-04,5.003330e-06,8.111666e-05,5.936713e-05,6.014203e-06,7.881177e-06,7.012904e-05,6.054224e-05,3.021843e-06
2.266200e-09,-7.086707e-04,3.945066e-04,5.003944e-06,8.102565e-05,5.912312e-05,5.960248e-06,7.808675e-06,7.007833e-05,6.047241e-05,2.943734e-06
2.266400e-09,-7.061792e-04,3.989522e-04,5.004163e-06,8.092472e-05,5.888430e-05,5.901408e-06,7.728769e-06,6.999103e-05,6.036679e-05,2.930028e-06
2.266600e-09,-7.036597e-04,4.033814e-04,5.003948e-06,8.082446e-05,5.870497e-05,5.848140e-06,7.652812e-06,6.987629e-05,6.023270e-05,2.968636e-06
2.266800e-09,-7.011124e-04,4.077939e-04,5.003295e-06,8.073589e-05,5.863272e-05,5.810241e-06,7.590412e-06,6.974358e-05,6.008031e-05,3.043441e-06
2.267000e-09,-6.985374e-04,4.121896e-04,5.002242e-06,8.066951e-05,5.870512e-05,5.795532e-06,7.547791e-06,6.960245e-05,5.992133e-05,3.135840e-06
2.267200e-09,-6.959348e-04,4.165684e-04,5.000867e-06,8.063426e-05,5.894711e-05,5.808859e-06,7.526912e-06,6.946230e-05,5.976771e-05,3.226474e-06
2.267400e-09,-6.933046e-04,4.209304e-04,4.999285e-06,8.063659e-05,5.936915e-05,5.851553e-06,7.525520e-06,6.933223e-05,5.963026e-05,3.296915e-06
2.267600e-09,-6.906471e-04,4.252754e-04,4.997640e-06,8.067964e-05,5.996614e-05,5.921426e-06,7.538033e-06,6.922085e-05,5.951742e-05,3.331145e-06
2.267800e-09,-6.879622e-04,4.296036e-04,4.996091e-06,8.076273e-05,6.071731e-05,6.013261e-06,7.557047e-06,6.913599e-05,5.943439e-05,3.316737e-06
2.268000e-09,-6.852501e-04,4.339150e-04,4.994799e-06,8.088113e-05,6.158713e-05,6.119690e-06,7.575104e-06,6.908429e-05,5.938261e-05,3.245707e-06
2.268200e-09,-6.825110e-04,4.382096e-04,4.993908e-06,8.102635e-05,6.252752e-05,6.232253e-06,7.586315e-06,6.907076e-05,5.935967e-05,3.115060e-06
2.268400e-09,-6.797450e-04,4.424875e-04,4.993533e-06,8.118667e-05,6.348157e-05,6.342484e-06,7.587514e-06,6.909822e-05,5.935971e-05,2.927053e-06
2.268600e-09,-6.769522e-04,4.467486e-04,4.993742e-06,8.134817e-05,6.438856e-05,6.442829e-06,7.578695e-06,6.916682e-05,5.937416e-05,2.689148e-06
2.268800e-09,-6.741326e-04,4.509927e-04,4.994544e-06,8.149606e-05,6.519014e-05,6.527318e-06,7.562704e-06,6.927364e-05,5.939279e-05,2.413624e-06
2.269000e-09,-6.712866e-04,4.552198e-04,4.995891e-06,8.161613e-05,6.583682e-05,6.591938e-06,7.544265e-06,6.941243e-05,5.940497e-05,2.116763e-06
2.269200e-09,-6.684141e-04,4.594294e-04,4.997671e-06,8.169632e-05,6.629404e-05,6.634730e-06,7.528617e-06,6.957364e-05,5.940087e-05,1.817549e-06
2.269400e-09,-6.655152e-04,4.636214e-04,4.999720e-06,8.172808e-05,6.654657e-05,6.655679e-06,7.520084e-06,6.974481e-05,5.937263e-05,1.535886e-06
2.269600e-09,-6.625902e-04,4.677953e-04,5.001839e-06,8.170748e-05,6.660062e-05,6.656481e-06,7.520902e-06,6.991125e-05,5.931512e-05,1.290442e-06
2.269800e-09,-6.596390e-04,4.719508e-04,5.003813e-06,8.163582e-05,6.648320e-05,6.640241e-06,7.530582e-06,7.005716e-05,5.922645e-05,1.096382e-06
2.270000e-09,-6.566618e-04,4.760875e-04,5.005436e-06,8.151961e-05,6.623869e-05,6.611162e-06,7.545930e-06,7.016705e-05,5.910804e-05,9.633502e-07
2.270200e-09,-6.536588e-04,4.802051e-04,5.006534e-06,8.137007e-05,6.592339e-05,6.574230e-06,7.561720e-06,7.022736e-05,5.896420e-05,8.940942e-07
2.270400e-09,-6.506299e-04,4.843031e-04,5.006989e-06,8.120197e-05,6.559885e-05,6.534902e-06,7.571847e-06,7.022803e-05,5.880151e-05,8.840316e-07
2.270600e-09,-6.475752e-04,4.883815e-04,5.006749e-06,8.103206e-05,6.532485e-05,6.498761e-06,7.570706e-06,7.016393e-05,5.862791e-05,9.218853e-07
2.270800e-09,-6.444950e-04,4.924399e-04,5.005843e-06,8.087727e-05,6.515305e-05,6.471135e-06,7.554479e-06,7.003583e-05,5.845169e-05,9.912836e-07
2.271000e-09,-6.413893e-04,4.964783e-04,5.004370e-06,8.075285e-05,6.512179e-05,6.456680e-06,7.522056e-06,6.985080e-05,5.828055e-05,1.073022e-06
2.271200e-09,-6.382582e-04,5.004967e-04,5.002496e-06,8.067060e-05,6.525247e-05,6.458941e-06,7.475390e-06,6.962188e-05,5.812080e-05,1.147582e-06
2.271400e-09,-6.351018e-04,5.044950e-04,5.000435e-06,8.063755e-05,6.554762e-05,6.479943e-06,7.419210e-06,6.936700e-05,5.797677e-05,1.197501e-06
2.271600e-09,-6.319202e-04,5.084733e-04,4.998427e-06,8.065503e-05,6.599093e-05,6.519861e-06,7.360169e-06,6.910741e-05,5.785051e-05,1.209275e-06
2.271800e-09,-6.287137e-04,5.124316e-04,4.996710e-06,8.071843e-05,6.654899e-05,6.576851e-06,7.305612e-06,6.886545e-05,5.774171e-05,1.174639e-06
2.272000e-09,-6.254823e-04,5.163698e-04,4.995495e-06,8.081759e-05,6.717499e-05,6.647079e-06,7.262214e-06,6.866229e-05,5.764792e-05,1.091153e-06
2.272200e-09,-6.222262e-04,5.202880e-04,4.994939e-06,8.093783e-05,6.781396e-05,6.724996e-06,7.234779e-06,6.851552e-05,5.756496e-05,9.621695e-07
2.272400e-09,-6.189456e-04,5.241862e-04,4.995130e-06,8.106155e-05,6.840930e-05,6.803864e-06,7.225423e-06,6.843707e-05,5.748742e-05,7.962354e-07
2.272600e-09,-6.156405e-04,5.280641e-04,4.996064e-06,8.117028e-05,6.890977e-05,6.876494e-06,7.233291e-06,6.843164e-05,5.740928e-05,6.060268e-07
2.272800e-09,-6.123112e-04,5.319216e-04,4.997651e-06,8.124678e-05,6.927607e-05,6.936129e-06,7.254824e-06,6.849575e-05,5.732452e-05,4.068741e-07
2.273000e-09,-6.089578e-04,5.357585e-04,4.999719e-06,8.127723e-05,6.948591e-05,6.977352e-06,7.284505e-06,6.861771e-05,5.722764e-05,2.149680e-07
