time,"I(RX1)","I(RX2)","I(RIN)","I(LQ1|XI0)","I(LQ1|XI1)","I(LQ1|XI2)","I(LQ1|XI3)","I(LQ1|XI4)","I(LQ1|XI12)"
3.280000e-11,-4.096088e-09,-1.175297e-09,-5.020466e-06,-1.354515e-05,1.387981e-05,-1.548232e-05,1.545886e-05,-1.441857e-05,-6.918333e-06
3.300000e-11,-2.705230e-09,-1.543319e-09,-5.016766e-06,-1.306894e-05,1.420673e-05,-1.641400e-05,1.587153e-05,-1.558827e-05,-5.805475e-06
3.320000e-11,-1.312452e-09,-1.861887e-09,-5.011950e-06,-1.270332e-05,1.461472e-05,-1.728628e-05,1.632849e-05,-1.673450e-05,-4.770182e-06
3.340000e-11,-1.218482e-10,-2.114225e-09,-5.006194e-06,-1.247458e-05,1.508761e-05,-1.806707e-05,1.684718e-05,-1.781465e-05,-3.861519e-06
3.360000e-11,7.686501e-10,-2.298414e-09,-4.999744e-06,-1.240351e-05,1.560624e-05,-1.873318e-05,1.743411e-05,-1.879438e-05,-3.122055e-06
3.380000e-11,1.368320e-09,-2.413835e-09,-4.992909e-06,-1.250368e-05,1.614978e-05,-1.927105e-05,1.808376e-05,-1.964873e-05,-2.584998e-06
3.400000e-11,1.757711e-09,-2.448794e-09,-4.986045e-06,-1.278009e-05,1.669720e-05,-1.967669e-05,1.877889e-05,-2.036220e-05,-2.271941e-06
3.420000e-11,2.038329e-09,-2.377452e-09,-4.979536e-06,-1.322818e-05,1.722875e-05,-1.995477e-05,1.949232e-05,-2.092821e-05,-2.191464e-06
3.440000e-11,2.290608e-09,-2.168744e-09,-4.973768e-06,-1.383353e-05,1.772724e-05,-2.011722e-05,2.018975e-05,-2.134796e-05,-2.338722e-06
3.460000e-11,2.552824e-09,-1.803354e-09,-4.969099e-06,-1.457223e-05,1.817902e-05,-2.018135e-05,2.083333e-05,-2.162896e-05,-2.696088e-06
3.480000e-11,2.821034e-09,-1.290442e-09,-4.965826e-06,-1.541204e-05,1.857463e-05,-2.016770e-05,2.138544e-05,-2.178325e-05,-3.234794e-06
3.500000e-11,3.061611e-09,-6.755044e-10,-4.964169e-06,-1.631413e-05,1.890893e-05,-2.009786e-05,2.181233e-05,-2.182551e-05,-3.917423e-06
3.520000e-11,3.226555e-09,-3.431029e-11,-4.964245e-06,-1.723548e-05,1.918087e-05,-1.999242e-05,2.208719e-05,-2.177118e-05,-4.701000e-06
3.540000e-11,3.265611e-09,5.464379e-10,-4.966066e-06,-1.813145e-05,1.939281e-05,-1.986923e-05,2.219250e-05,-2.163481e-05,-5.540390e-06
3.560000e-11,3.134454e-09,9.954934e-10,-4.969535e-06,-1.895855e-05,1.954970e-05,-1.974209e-05,2.212142e-05,-2.142886e-05,-6.391693e-06
3.580000e-11,2.801147e-09,1.280757e-09,-4.974458e-06,-1.967709e-05,1.965815e-05,-1.962004e-05,2.187829e-05,-2.116286e-05,-7.215300e-06
3.600000e-11,2.252905e-09,1.420500e-09,-4.980551e-06,-2.025355e-05,1.972540e-05,-1.950712e-05,2.147826e-05,-2.084331e-05,-7.978362e-06
3.620000e-11,1.502944e-09,1.476220e-09,-4.987469e-06,-2.066246e-05,1.975848e-05,-1.940276e-05,2.094589e-05,-2.047396e-05,-8.656461e-06
3.640000e-11,5.949742e-10,1.528132e-09,-4.994826e-06,-2.088779e-05,1.976341e-05,-1.930261e-05,2.031318e-05,-2.005663e-05,-9.234385e-06
3.660000e-11,-3.977800e-10,1.641795e-09,-5.002219e-06,-2.092358e-05,1.974453e-05,-1.919976e-05,1.961682e-05,-1.959228e-05,-9.706023e-06
3.680000e-11,-1.380954e-09,1.839075e-09,-5.009258e-06,-2.077405e-05,1.970398e-05,-1.908613e-05,1.889521e-05,-1.908237e-05,-1.007346e-05
3.700000e-11,-2.254229e-09,2.086007e-09,-5.015582e-06,-2.045305e-05,1.964139e-05,-1.895392e-05,1.818536e-05,-1.853016e-05,-1.034544e-05
3.720000e-11,-2.930086e-09,2.303531e-09,-5.020884e-06,-1.998297e-05,1.955392e-05,-1.879685e-05,1.752015e-05,-1.794190e-05,-1.053544e-05
3.740000e-11,-3.351101e-09,2.397378e-09,-5.024924e-06,-1.939321e-05,1.943655e-05,-1.861125e-05,1.692603e-05,-1.732780e-05,-1.065953e-05
3.760000e-11,-3.500625e-09,2.294955e-09,-5.027546e-06,-1.871819e-05,1.928276e-05,-1.839660e-05,1.642161e-05,-1.670237e-05,-1.073427e-05
3.780000e-11,-3.403386e-09,1.974054e-09,-5.028683e-06,-1.799516e-05,1.908556e-05,-1.815567e-05,1.601707e-05,-1.608441e-05,-1.077477e-05
3.800000e-11,-3.115656e-09,1.472067e-09,-5.028368e-06,-1.726177e-05,1.883866e-05,-1.789428e-05,1.571448e-05,-1.549621e-05,-1.079319e-05
3.820000e-11,-2.708040e-09,8.729967e-10,-5.026723e-06,-1.655360e-05,1.853775e-05,-1.762052e-05,1.550883e-05,-1.496229e-05,-1.079763e-05
3.840000e-11,-2.246418e-09,2.788227e-10,-5.023955e-06,-1.590201e-05,1.818174e-05,-1.734379e-05,1.538977e-05,-1.450761e-05,-1.079155e-05
3.860000e-11,-1.777050e-09,-2.225782e-10,-5.020330e-06,-1.533229e-05,1.777362e-05,-1.707368e-05,1.534355e-05,-1.415564e-05,-1.077375e-05
3.880000e-11,-1.320056e-09,-5.807932e-10,-5.016155e-06,-1.486239e-05,1.732111e-05,-1.681891e-05,1.535511e-05,-1.392628e-05,-1.073887e-05
3.900000e-11,-8.722266e-10,-7.902767e-10,-5.011746e-06,-1.450232e-05,1.683674e-05,-1.658641e-05,1.540998e-05,-1.383409e-05,-1.067838e-05
3.920000e-11,-4.168305e-10,-8.816733e-10,-5.007403e-06,-1.425423e-05,1.633743e-05,-1.638079e-05,1.549577e-05,-1.388684e-05,-1.058190e-05
3.940000e-11,6.388945e-11,-9.029891e-10,-5.003386e-06,-1.411315e-05,1.584366e-05,-1.620419e-05,1.560325e-05,-1.408467e-05,-1.043878e-05
3.960000e-11,5.778896e-10,-8.993204e-10,-4.999897e-06,-1.406826e-05,1.537810e-05,-1.605656e-05,1.572674e-05,-1.441982e-05,-1.023972e-05
3.980000e-11,1.116990e-09,-8.988279e-10,-4.997066e-06,-1.410449e-05,1.496395e-05,-1.593626e-05,1.586405e-05,-1.487706e-05,-9.978338e-06
4.000000e-11,1.655782e-09,-9.088417e-10,-4.994951e-06,-1.420442e-05,1.462319e-05,-1.584096e-05,1.601584e-05,-1.543457e-05,-9.652468e-06
4.020000e-11,2.154918e-09,-9.213242e-10,-4.993536e-06,-1.435005e-05,1.437472e-05,-1.576864e-05,1.618470e-05,-1.606547e-05,-9.265033e-06
4.040000e-11,2.567230e-09,-9.233386e-10,-4.992750e-06,-1.452452e-05,1.423279e-05,-1.571849e-05,1.637402e-05,-1.673950e-05,-8.824442e-06
4.060000e-11,2.845214e-09,-9.069367e-10,-4.992472e-06,-1.471338e-05,1.420577e-05,-1.569160e-05,1.658673e-05,-1.742498e-05,-8.344396e-06
4.080000e-11,2.948738e-09,-8.741377e-10,-4.992557e-06,-1.490552e-05,1.429544e-05,-1.569130e-05,1.682433e-05,-1.809072e-05,-7.843129e-06
4.100000e-11,2.851977e-09,-8.355522e-10,-4.992850e-06,-1.509366e-05,1.449686e-05,-1.572309e-05,1.708610e-05,-1.870780e-05,-7.342136e-06
4.120000e-11,2.548570e-09,-8.042726e-10,-4.993205e-06,-1.527430e-05,1.479881e-05,-1.579409e-05,1.736869e-05,-1.925109e-05,-6.864508e-06
4.140000e-11,2.053956e-09,-7.885660e-10,-4.993497e-06,-1.544739e-05,1.518480e-05,-1.591211e-05,1.766611e-05,-1.970046e-05,-6.433063e-06
4.160000e-11,1.404293e-09,-7.870065e-10,-4.993637e-06,-1.561554e-05,1.563445e-05,-1.608450e-05,1.797012e-05,-2.004156e-05,-6.068462e-06
4.180000e-11,6.520657e-10,-7.881736e-10,-4.993577e-06,-1.578312e-05,1.612518e-05,-1.631678e-05,1.827087e-05,-2.026623e-05,-5.787515e-06
4.200000e-11,-1.406062e-10,-7.747961e-10,-4.993308e-06,-1.595521e-05,1.663387e-05,-1.661135e-05,1.855774e-05,-2.037247e-05,-5.601852e-06
4.220000e-11,-9.094215e-10,-7.302955e-10,-4.992863e-06,-1.613653e-05,1.713852e-05,-1.696647e-05,1.882021e-05,-2.036412e-05,-5.517088e-06
4.240000e-11,-1.594578e-09,-6.448615e-10,-4.992310e-06,-1.633055e-05,1.761963e-05,-1.737556e-05,1.904875e-05,-2.025019e-05,-5.532547e-06
4.260000e-11,-2.145697e-09,-5.186561e-10,-4.991734e-06,-1.653879e-05,1.806118e-05,-1.782697e-05,1.923545e-05,-2.004398e-05,-5.641558e-06
4.280000e-11,-2.524809e-09,-3.611493e-10,-4.991236e-06,-1.676040e-05,1.845126e-05,-1.830440e-05,1.937457e-05,-1.976210e-05,-5.832268e-06
4.300000e-11,-2.707843e-09,-1.872353e-10,-4.990913e-06,-1.699205e-05,1.878232e-05,-1.878771e-05,1.946275e-05,-1.942335e-05,-6.088875e-06
4.320000e-11,-2.685359e-09,-1.197541e-11,-4.990849e-06,-1.722814e-05,1.905097e-05,-1.925428e-05,1.949912e-05,-1.904766e-05,-6.393142e-06
4.340000e-11,-2.463012e-09,1.538553e-10,-4.991106e-06,-1.746121e-05,1.925748e-05,-1.968060e-05,1.948512e-05,-1.865497e-05,-6.726037e-06
4.360000e-11,-2.061780e-09,3.058260e-10,-4.991720e-06,-1.768255e-05,1.940509e-05,-2.004405e-05,1.942423e-05,-1.826436e-05,-7.069317e-06
4.380000e-11,-1.517474e-09,4.450531e-10,-4.992697e-06,-1.788300e-05,1.949901e-05,-2.032462e-05,1.932155e-05,-1.789311e-05,-7.406919e-06
4.400000e-11,-8.787594e-10,5.752621e-10,-4.994011e-06,-1.805362e-05,1.954553e-05,-2.050645e-05,1.918341e-05,-1.755614e-05,-7.726004e-06
4.420000e-11,-2.031420e-10,6.991386e-10,-4.995611e-06,-1.818651e-05,1.955106e-05,-2.057901e-05,1.901681e-05,-1.726543e-05,-8.017588e-06
4.440000e-11,4.491019e-10,8.154558e-10,-4.997422e-06,-1.827536e-05,1.952137e-05,-2.053792e-05,1.882905e-05,-1.702972e-05,-8.276713e-06
4.460000e-11,1.022241e-09,9.179519e-10,-4.999355e-06,-1.831596e-05,1.946097e-05,-2.038525e-05,1.862727e-05,-1.685438e-05,-8.502186e-06
4.480000e-11,1.472199e-09,9.961753e-10,-5.001313e-06,-1.830649e-05,1.937282e-05,-2.012937e-05,1.841814e-05,-1.674142e-05,-8.695947e-06
4.500000e-11,1.771763e-09,1.037858e-09,-5.003202e-06,-1.824755e-05,1.925830e-05,-1.978433e-05,1.820767e-05,-1.668959e-05,-8.862178e-06
4.520000e-11,1.912585e-09,1.032016e-09,-5.004933e-06,-1.814208e-05,1.911740e-05,-1.936888e-05,1.800105e-05,-1.669475e-05,-9.006266e-06
4.540000e-11,1.903521e-09,9.719350e-10,-5.006436e-06,-1.799503e-05,1.894918e-05,-1.890514e-05,1.780262e-05,-1.675020e-05,-9.133759e-06
4.560000e-11,1.765981e-09,8.573281e-10,-5.007660e-06,-1.781292e-05,1.875234e-05,-1.841704e-05,1.761600e-05,-1.684721e-05,-9.249412e-06
4.580000e-11,1.527800e-09,6.952035e-10,-5.008576e-06,-1.760324e-05,1.852599e-05,-1.792872e-05,1.744416e-05,-1.697562e-05,-9.356435e-06
4.600000e-11,1.217481e-09,4.992149e-10,-5.009179e-06,-1.737394e-05,1.827026e-05,-1.746300e-05,1.728962e-05,-1.712447e-05,-9.455992e-06
4.620000e-11,8.603350e-10,2.875831e-10,-5.009486e-06,-1.713281e-05,1.798698e-05,-1.703989e-05,1.715458e-05,-1.728273e-05,-9.547012e-06
4.640000e-11,4.772015e-10,8.000970e-11,-5.009528e-06,-1.688703e-05,1.768012e-05,-1.667559e-05,1.704110e-05,-1.743995e-05,-9.626294e-06
4.660000e-11,8.544109e-11,-1.056877e-10,-5.009349e-06,-1.664283e-05,1.735603e-05,-1.638166e-05,1.695111e-05,-1.758690e-05,-9.688900e-06
4.680000e-11,-2.988820e-10,-2.563500e-10,-5.008997e-06,-1.640527e-05,1.702340e-05,-1.616474e-05,1.688641e-05,-1.771618e-05,-9.728787e-06
4.700000e-11,-6.589915e-10,-3.649285e-10,-5.008519e-06,-1.617825e-05,1.669299e-05,-1.602658e-05,1.684858e-05,-1.782260e-05,-9.739589e-06
4.720000e-11,-9.766664e-10,-4.303040e-10,-5.007951e-06,-1.596460e-05,1.637704e-05,-1.596446e-05,1.683876e-05,-1.790344e-05,-9.715487e-06
4.740000e-11,-1.233227e-09,-4.557350e-10,-5.007320e-06,-1.576638e-05,1.608851e-05,-1.597194e-05,1.685751e-05,-1.795852e-05,-9.652043e-06
4.760000e-11,-1.411929e-09,-4.466856e-10,-5.006635e-06,-1.558519e-05,1.584016e-05,-1.603979e-05,1.690453e-05,-1.799005e-05,-9.546931e-06
4.780000e-11,-1.500897e-09,-4.089654e-10,-5.005892e-06,-1.542258e-05,1.564363e-05,-1.615699e-05,1.697857e-05,-1.800223e-05,-9.400477e-06
4.800000e-11,-1.495536e-09,-3.478984e-10,-5.005075e-06,-1.528036e-05,1.550847e-05,-1.631178e-05,1.707726e-05,-1.800079e-05,-9.215939e-06
4.820000e-11,-1.399607e-09,-2.687091e-10,-5.004155e-06,-1.516093e-05,1.544143e-05,-1.649263e-05,1.719717e-05,-1.799231e-05,-8.999517e-06
4.840000e-11,-1.224632e-09,-1.777067e-10,-5.003105e-06,-1.506734e-05,1.544586e-05,-1.668894e-05,1.733393e-05,-1.798350e-05,-8.760061e-06
4.860000e-11,-9.878691e-10,-8.343345e-11,-5.001898e-06,-1.500333e-05,1.552146e-05,-1.689165e-05,1.748241e-05,-1.798046e-05,-8.508527e-06
4.880000e-11,-7.094973e-10,3.084171e-12,-5.000521e-06,-1.497310e-05,1.566426e-05,-1.709357e-05,1.763708e-05,-1.798804e-05,-8.257202e-06
4.900000e-11,-4.098064e-10,6.947064e-11,-4.998975e-06,-1.498099e-05,1.586695e-05,-1.728942e-05,1.779229e-05,-1.800930e-05,-8.018791e-06
4.920000e-11,-1.070293e-10,1.043898e-10,-4.997284e-06,-1.503097e-05,1.611938e-05,-1.747579e-05,1.794267e-05,-1.804517e-05,-7.805444e-06
4.940000e-11,1.838483e-10,1.004545e-10,-4.995491e-06,-1.512611e-05,1.640935e-05,-1.765078e-05,1.808341e-05,-1.809437e-05,-7.627809e-06
4.960000e-11,4.513242e-10,5.660205e-11,-4.993664e-06,-1.526803e-05,1.672345e-05,-1.781371e-05,1.821056e-05,-1.815349e-05,-7.494209e-06
4.980000e-11,6.869378e-10,-2.101661e-11,-4.991887e-06,-1.545637e-05,1.704799e-05,-1.796462e-05,1.832109e-05,-1.821735e-05,-7.410019e-06
5.000000e-11,8.845213e-10,-1.200960e-10,-4.990256e-06,-1.568849e-05,1.736982e-05,-1.810390e-05,1.841309e-05,-1.827961e-05,-7.377289e-06
5.020000e-11,1.039462e-09,-2.249519e-10,-4.988874e-06,-1.595915e-05,1.767712e-05,-1.823192e-05,1.848560e-05,-1.833334e-05,-7.394647e-06
5.040000e-11,1.148172e-09,-3.201621e-10,-4.987836e-06,-1.626066e-05,1.795994e-05,-1.834874e-05,1.853858e-05,-1.837189e-05,-7.457496e-06
5.060000e-11,1.207829e-09,-3.939188e-10,-4.987226e-06,-1.658297e-05,1.821063e-05,-1.845400e-05,1.857270e-05,-1.838949e-05,-7.558453e-06
5.080000e-11,1.216381e-09,-4.400633e-10,-4.987108e-06,-1.691422e-05,1.842395e-05,-1.854684e-05,1.858909e-05,-1.838199e-05,-7.688008e-06
5.100000e-11,1.172789e-09,-4.582751e-10,-4.987517e-06,-1.724129e-05,1.859707e-05,-1.862596e-05,1.858919e-05,-1.834727e-05,-7.835324e-06
5.120000e-11,1.077451e-09,-4.525575e-10,-4.988458e-06,-1.755057e-05,1.872936e-05,-1.868976e-05,1.857447e-05,-1.828555e-05,-7.989101e-06
5.140000e-11,9.327645e-10,-4.287389e-10,-4.989903e-06,-1.782878e-05,1.882202e-05,-1.873655e-05,1.854637e-05,-1.819940e-05,-8.138437e-06
5.160000e-11,7.437127e-10,-3.919790e-10,-4.991794e-06,-1.806376e-05,1.887762e-05,-1.876476e-05,1.850615e-05,-1.809358e-05,-8.273612e-06
5.180000e-11,5.183093e-10,-3.451567e-10,-4.994044e-06,-1.824524e-05,1.889967e-05,-1.877315e-05,1.845491e-05,-1.797463e-05,-8.386720e-06
5.200000e-11,2.676972e-10,-2.885822e-10,-4.996545e-06,-1.836544e-05,1.889211e-05,-1.876098e-05,1.839365e-05,-1.785025e-05,-8.472136e-06
5.220000e-11,5.726470e-12,-2.209356e-10,-4.999174e-06,-1.841956e-05,1.885887e-05,-1.872818e-05,1.832337e-05,-1.772866e-05,-8.526754e-06
5.240000e-11,-2.520584e-10,-1.408795e-10,-5.001802e-06,-1.840603e-05,1.880354e-05,-1.867543e-05,1.824522e-05,-1.761780e-05,-8.550029e-06
5.260000e-11,-4.899284e-10,-4.861830e-11,-5.004300e-06,-1.832661e-05,1.872911e-05,-1.860411e-05,1.816062e-05,-1.752469e-05,-8.543816e-06
5.280000e-11,-6.937135e-10,5.321491e-11,-5.006551e-06,-1.818618e-05,1.863787e-05,-1.851634e-05,1.807138e-05,-1.745477e-05,-8.512033e-06
5.300000e-11,-8.524021e-10,1.596180e-10,-5.008451e-06,-1.799246e-05,1.853140e-05,-1.841480e-05,1.797979e-05,-1.741149e-05,-8.460209e-06
5.320000e-11,-9.592247e-10,2.641069e-10,-5.009922e-06,-1.775549e-05,1.841069e-05,-1.830260e-05,1.788856e-05,-1.739607e-05,-8.394938e-06
5.340000e-11,-1.011971e-09,3.600123e-10,-5.010911e-06,-1.748699e-05,1.827637e-05,-1.818316e-05,1.780080e-05,-1.740751e-05,-8.323315e-06
5.360000e-11,-1.012511e-09,4.416787e-10,-5.011394e-06,-1.719965e-05,1.812896e-05,-1.805996e-05,1.771981e-05,-1.744279e-05,-8.252376e-06
5.380000e-11,-9.657211e-10,5.051769e-10,-5.011377e-06,-1.690638e-05,1.796921e-05,-1.793642e-05,1.764890e-05,-1.749729e-05,-8.188597e-06
5.400000e-11,-8.781848e-10,5.483999e-10,-5.010894e-06,-1.661956e-05,1.779837e-05,-1.781574e-05,1.759111e-05,-1.756532e-05,-8.137484e-06
5.420000e-11,-7.570656e-10,5.706756e-10,-5.010002e-06,-1.635041e-05,1.761846e-05,-1.770078e-05,1.754894e-05,-1.764073e-05,-8.103265e-06
5.440000e-11,-6.094440e-10,5.721997e-10,-5.008778e-06,-1.610845e-05,1.743243e-05,-1.759399e-05,1.752413e-05,-1.771757e-05,-8.088708e-06
5.460000e-11,-4.422008e-10,5.536020e-10,-5.007309e-06,-1.590107e-05,1.724422e-05,-1.749737e-05,1.751744e-05,-1.779059e-05,-8.095051e-06
5.480000e-11,-2.623114e-10,5.158325e-10,-5.005690e-06,-1.573333e-05,1.705876e-05,-1.741247e-05,1.752855e-05,-1.785575e-05,-8.122053e-06
5.500000e-11,-7.726179e-11,4.603572e-10,-5.004013e-06,-1.560792e-05,1.688174e-05,-1.734042e-05,1.755603e-05,-1.791046e-05,-8.168129e-06
5.520000e-11,1.047223e-10,3.894878e-10,-5.002363e-06,-1.552527e-05,1.671941e-05,-1.728197e-05,1.759741e-05,-1.795366e-05,-8.230562e-06
5.540000e-11,2.748456e-10,3.066002e-10,-5.000811e-06,-1.548380e-05,1.657817e-05,-1.723758e-05,1.764938e-05,-1.798581e-05,-8.305765e-06
5.560000e-11,4.243414e-10,2.160495e-10,-4.999414e-06,-1.548029e-05,1.646416e-05,-1.720746e-05,1.770804e-05,-1.800859e-05,-8.389563e-06
5.580000e-11,5.453500e-10,1.227323e-10,-4.998209e-06,-1.551033e-05,1.638288e-05,-1.719165e-05,1.776921e-05,-1.802451e-05,-8.477483e-06
5.600000e-11,6.318192e-10,3.140859e-11,-4.997217e-06,-1.556875e-05,1.633868e-05,-1.719007e-05,1.782879e-05,-1.803652e-05,-8.565025e-06
5.620000e-11,6.801630e-10,-5.399419e-11,-4.996440e-06,-1.565010e-05,1.633450e-05,-1.720254e-05,1.788311e-05,-1.804746e-05,-8.647904e-06
5.640000e-11,6.895153e-10,-1.308526e-10,-4.995866e-06,-1.574903e-05,1.637153e-05,-1.722879e-05,1.792919e-05,-1.805967e-05,-8.722255e-06
5.660000e-11,6.615567e-10,-1.979366e-10,-4.995475e-06,-1.586060e-05,1.644905e-05,-1.726845e-05,1.796501e-05,-1.807461e-05,-8.784793e-06
5.680000e-11,6.000365e-10,-2.550992e-10,-4.995237e-06,-1.598050e-05,1.656445e-05,-1.732100e-05,1.798963e-05,-1.809263e-05,-8.832924e-06
5.700000e-11,5.101812e-10,-3.026947e-10,-4.995120e-06,-1.610519e-05,1.671329e-05,-1.738573e-05,1.800325e-05,-1.811290e-05,-8.864824e-06
5.720000e-11,3.981726e-10,-3.409454e-10,-4.995096e-06,-1.623190e-05,1.688951e-05,-1.746170e-05,1.800708e-05,-1.813351e-05,-8.879465e-06
5.740000e-11,2.707987e-10,-3.694892e-10,-4.995136e-06,-1.635856e-05,1.708583e-05,-1.754765e-05,1.800325e-05,-1.815165e-05,-8.876614e-06
5.760000e-11,1.352705e-10,-3.872664e-10,-4.995223e-06,-1.648371e-05,1.729409e-05,-1.764202e-05,1.799447e-05,-1.816404e-05,-8.856798e-06
5.780000e-11,-8.912438e-13,-3.927840e-10,-4.995344e-06,-1.660624e-05,1.750575e-05,-1.774287e-05,1.798378e-05,-1.816730e-05,-8.821245e-06
5.800000e-11,-1.300288e-10,-3.846650e-10,-4.995496e-06,-1.672527e-05,1.771238e-05,-1.784795e-05,1.797421e-05,-1.815843e-05,-8.771802e-06
5.820000e-11,-2.446800e-10,-3.622971e-10,-4.995681e-06,-1.683991e-05,1.790607e-05,-1.795469e-05,1.796842e-05,-1.813529e-05,-8.710827e-06
5.840000e-11,-3.380904e-10,-3.263675e-10,-4.995909e-06,-1.694911e-05,1.807990e-05,-1.806031e-05,1.796848e-05,-1.809687e-05,-8.641072e-06
5.860000e-11,-4.048355e-10,-2.791062e-10,-4.996193e-06,-1.705157e-05,1.822824e-05,-1.816185e-05,1.797560e-05,-1.804361e-05,-8.565545e-06
5.880000e-11,-4.414159e-10,-2.241527e-10,-4.996546e-06,-1.714566e-05,1.834698e-05,-1.825633e-05,1.799008e-05,-1.797749e-05,-8.487373e-06
5.900000e-11,-4.466691e-10,-1.660691e-10,-4.996979e-06,-1.722942e-05,1.843364e-05,-1.834085e-05,1.801125e-05,-1.790190e-05,-8.409647e-06
5.920000e-11,-4.218823e-10,-1.096187e-10,-4.997500e-06,-1.730067e-05,1.848744e-05,-1.841269e-05,1.803757e-05,-1.782149e-05,-8.335282e-06
5.940000e-11,-3.705637e-10,-5.898996e-11,-4.998112e-06,-1.735713e-05,1.850914e-05,-1.846943e-05,1.806682e-05,-1.774176e-05,-8.266880e-06
5.960000e-11,-2.979238e-10,-1.714642e-11,-4.998809e-06,-1.739656e-05,1.850087e-05,-1.850912e-05,1.809633e-05,-1.766860e-05,-8.206611e-06
5.980000e-11,-2.101879e-10,1.455538e-11,-4.999576e-06,-1.741697e-05,1.846587e-05,-1.853027e-05,1.812331e-05,-1.760778e-05,-8.156120e-06
6.000000e-11,-1.138957e-10,3.641569e-11,-5.000394e-06,-1.741684e-05,1.840820e-05,-1.853204e-05,1.814509e-05,-1.756435e-05,-8.116468e-06
6.020000e-11,-1.533060e-11,5.012875e-11,-5.001235e-06,-1.739526e-05,1.833234e-05,-1.851422e-05,1.815944e-05,-1.754224e-05,-8.088105e-06
6.040000e-11,7.983750e-11,5.829799e-11,-5.002065e-06,-1.735213e-05,1.824291e-05,-1.847730e-05,1.816479e-05,-1.754379e-05,-8.070880e-06
6.060000e-11,1.666818e-10,6.385987e-11,-5.002849e-06,-1.728821e-05,1.814434e-05,-1.842246e-05,1.816034e-05,-1.756957e-05,-8.064099e-06
6.080000e-11,2.409822e-10,6.954805e-11,-5.003551e-06,-1.720519e-05,1.804066e-05,-1.835154e-05,1.814618e-05,-1.761821e-05,-8.066608e-06
6.100000e-11,2.991272e-10,7.749659e-11,-5.004136e-06,-1.710565e-05,1.793527e-05,-1.826705e-05,1.812320e-05,-1.768657e-05,-8.076911e-06
6.120000e-11,3.380654e-10,8.902707e-11,-5.004575e-06,-1.699300e-05,1.783088e-05,-1.817197e-05,1.809302e-05,-1.776992e-05,-8.093299e-06
6.140000e-11,3.553849e-10,1.046083e-10,-5.004846e-06,-1.687129e-05,1.772946e-05,-1.806977e-05,1.805780e-05,-1.786238e-05,-8.113998e-06
6.160000e-11,3.495389e-10,1.239373e-10,-5.004936e-06,-1.674503e-05,1.763236e-05,-1.796418e-05,1.802002e-05,-1.795736e-05,-8.137300e-06
6.180000e-11,3.201702e-10,1.460762e-10,-5.004840e-06,-1.661893e-05,1.754034e-05,-1.785905e-05,1.798217e-05,-1.804814e-05,-8.161692e-06
6.200000e-11,2.684336e-10,1.695917e-10,-5.004566e-06,-1.649766e-05,1.745383e-05,-1.775821e-05,1.794661e-05,-1.812841e-05,-8.185947e-06
6.220000e-11,1.971985e-10,1.926752e-10,-5.004129e-06,-1.638561e-05,1.737304e-05,-1.766528e-05,1.791528e-05,-1.819272e-05,-8.209193e-06
6.240000e-11,1.110292e-10,2.132511e-10,-5.003555e-06,-1.628660e-05,1.729818e-05,-1.758347e-05,1.788956e-05,-1.823697e-05,-8.230933e-06
6.260000e-11,1.589822e-11,2.291026e-10,-5.002876e-06,-1.620374e-05,1.722961e-05,-1.751547e-05,1.787018e-05,-1.825860e-05,-8.251041e-06
6.280000e-11,-8.134738e-11,2.380406e-10,-5.002127e-06,-1.613927e-05,1.716798e-05,-1.746328e-05,1.785722e-05,-1.825681e-05,-8.269713e-06
6.300000e-11,-1.736758e-10,2.381220e-10,-5.001347e-06,-1.609447e-05,1.711426e-05,-1.742816e-05,1.785012e-05,-1.823250e-05,-8.287394e-06
6.320000e-11,-2.545874e-10,2.278948e-10,-5.000573e-06,-1.606968e-05,1.706975e-05,-1.741054e-05,1.784782e-05,-1.818816e-05,-8.304680e-06
6.340000e-11,-3.187246e-10,2.066230e-10,-4.999838e-06,-1.606432e-05,1.703600e-05,-1.741003e-05,1.784889e-05,-1.812760e-05,-8.322223e-06
6.360000e-11,-3.622725e-10,1.744386e-10,-4.999170e-06,-1.607701e-05,1.701472e-05,-1.742550e-05,1.785177e-05,-1.805555e-05,-8.340624e-06
6.380000e-11,-3.831110e-10,1.323824e-10,-4.998591e-06,-1.610575e-05,1.700758e-05,-1.745513e-05,1.785488e-05,-1.797731e-05,-8.360345e-06
6.400000e-11,-3.807422e-10,8.232225e-11,-4.998115e-06,-1.614812e-05,1.701601e-05,-1.749657e-05,1.785688e-05,-1.789824e-05,-8.381645e-06
6.420000e-11,-3.560678e-10,2.677450e-11,-4.997746e-06,-1.620141e-05,1.704101e-05,-1.754710e-05,1.785679e-05,-1.782341e-05,-8.404534e-06
6.440000e-11,-3.111142e-10,-3.132733e-11,-4.997483e-06,-1.626289e-05,1.708298e-05,-1.760381e-05,1.785408e-05,-1.775723e-05,-8.428765e-06
6.460000e-11,-2.487857e-10,-8.886460e-11,-4.997319e-06,-1.632994e-05,1.714154e-05,-1.766378e-05,1.784874e-05,-1.770313e-05,-8.453849e-06
6.480000e-11,-1.726892e-10,-1.427311e-10,-4.997240e-06,-1.640021e-05,1.721545e-05,-1.772428e-05,1.784128e-05,-1.766345e-05,-8.479098e-06
